vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
6,0.0095,true,1,9,0.0,true
7,0.0022,true,1,10,0.0,true
8,0.001,true,1,10,0.0,true
9,0.002,true,1,11,0.0,true
10,9.0E-4,true,1,11,0.0,true
11,0.002,true,1,12,0.0,true
45,0.004,true,7,13,0.0,true
46,0.0021,true,7,14,0.0,true
47,0.002,true,7,15,0.0,true
48,0.0023,true,7,16,0.0,true
49,0.002,true,7,17,0.0,true
0,0.0012,true,0,17,0.0,true
1,0.0018,true,0,18,0.0,true
2,0.001,true,0,18,0.0,true
3,0.002,true,0,19,0.0,true
4,0.0029,true,0,1,0.0,true
5,9.0E-4,true,0,1,0.0,true
18,0.0042,true,3,3,0.0,true
19,0.0028,true,3,4,0.0,true
20,0.0035,true,3,6,0.0,true
21,0.0021,true,3,7,0.0,true
22,0.0013,true,3,7,0.0,true
23,0.001,true,3,7,0.0,true
50,0.0047,true,8,9,0.0,true
51,0.0022,true,8,10,0.0,true
52,0.0023,true,8,11,0.0,true
53,0.0011,true,8,11,0.0,true
54,0.0022,true,8,12,0.0,true
55,0.0023,true,8,13,0.0,true
56,0.0022,true,8,14,0.0,true
5,0.0027,true,1,15,0.0,true
45,0.0013,true,13,15,0.0,true
55,0.0023,true,13,16,0.0,true
53,0.0014,true,8,16,0.0,true
56,0.0024,true,8,17,0.0,true
10,0.0014,true,11,17,0.0,true
8,0.0012,true,10,17,0.0,true
7,0.0028,true,10,18,0.0,true
51,0.0011,true,10,18,0.0,true
18,0.0014,true,3,18,0.0,true
11,0.003,true,12,18,0.0,true
54,0.0024,true,12,19,0.0,true
47,0.0013,true,15,19,0.0,true
5,0.002,true,15,0,0.0,true
45,0.0023,true,15,1,0.0,true
12,0.0013,true,2,1,0.0,true
13,0.0022,true,2,2,0.0,true
14,0.0021,true,2,3,0.0,true
15,0.0023,true,2,4,0.0,true
16,0.005,true,2,7,0.0,true
17,0.0022,true,2,8,0.0,true
24,0.0034,true,4,8,0.0,true
25,0.0017,true,4,8,0.0,true
26,0.0061,true,4,10,0.0,true
27,0.0021,true,4,10,0.0,true
28,0.0022,true,4,10,0.0,true
29,0.0037,true,4,11,0.0,true
30,0.0039,true,4,12,0.0,true
19,0.0018,true,4,12,0.0,true
15,0.004,true,4,13,0.0,true
23,0.0013,true,7,13,0.0,true
16,0.0024,true,7,14,0.0,true
57,0.0012,true,9,14,0.0,true
58,0.0024,true,9,15,0.0,true
59,0.0011,true,9,15,0.0,true
6,0.0025,true,9,16,0.0,true
50,0.0024,true,9,17,0.0,true
48,0.0223,true,16,18,0.0,true
55,0.0047,true,16,19,0.0,true
53,0.0017,true,11,19,0.0,true
29,0.0024,true,11,0,0.0,true
5,0.0012,true,0,0,0.0,true
29,0.0024,true,0,1,0.0,true
46,0.0012,true,14,1,0.0,true
56,0.0024,true,14,2,0.0,true
16,0.0022,true,14,3,0.0,true
57,0.0023,true,14,4,0.0,true
49,0.0014,true,17,4,0.0,true
0,0.0052,true,17,7,0.0,true
10,0.0025,true,17,8,0.0,true
8,0.0023,true,17,9,0.0,true
50,0.0023,true,17,10,0.0,true
59,0.0014,true,15,10,0.0,true
45,0.0013,true,1,10,0.0,true
12,0.0023,true,1,11,0.0,true
29,0.0022,true,1,12,0.0,true
46,0.0027,true,1,13,0.0,true
27,0.0047,true,10,13,0.0,true
28,0.0022,true,10,14,0.0,true
26,0.0013,true,10,14,0.0,true
50,0.0012,true,10,14,0.0,true
59,0.0022,true,10,15,0.0,true
45,0.0036,true,10,17,0.0,true
17,0.0029,true,8,17,0.0,true
25,0.0025,true,8,18,0.0,true
24,0.0023,true,8,19,0.0,true
10,0.0027,true,8,0,0.0,true
31,0.0022,true,5,0,0.0,true
32,0.0023,true,5,1,0.0,true
33,0.0024,true,5,2,0.0,true
34,0.0022,true,5,3,0.0,true
35,0.0023,true,5,4,0.0,true
36,0.0023,true,5,5,0.0,true
37,0.0042,true,5,7,0.0,true
