vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
98,0.0094,true,16,19,0.0,true
99,0.0044,true,16,20,0.0,true
100,0.0039,true,16,21,0.0,true
101,0.0019,true,16,21,0.0,true
102,0.0019,true,16,21,0.0,true
103,0.0018,true,16,21,0.0,true
104,0.0036,true,16,22,0.0,true
18,0.0027,true,3,22,0.0,true
19,0.0019,true,3,22,0.0,true
20,0.004,true,3,23,0.0,true
21,0.0019,true,3,23,0.0,true
22,0.0042,true,3,24,0.0,true
23,0.0019,true,3,24,0.0,true
24,0.0039,true,3,25,0.0,true
56,0.0022,true,9,25,0.0,true
57,0.0016,true,9,25,0.0,true
58,0.0036,true,9,26,0.0,true
59,0.0037,true,9,27,0.0,true
60,0.0035,true,9,28,0.0,true
29,0.002,true,5,28,0.0,true
30,0.004,true,5,29,0.0,true
31,0.0017,true,5,29,0.0,true
32,0.0019,true,5,29,0.0,true
33,0.0038,true,5,30,0.0,true
34,0.0018,true,5,30,0.0,true
35,0.0018,true,5,30,0.0,true
36,0.0036,true,5,31,0.0,true
71,0.0019,true,12,31,0.0,true
72,0.0035,true,12,32,0.0,true
73,0.0018,true,12,32,0.0,true
74,0.0035,true,12,33,0.0,true
75,0.0038,true,12,34,0.0,true
76,0.0018,true,12,34,0.0,true
77,0.0017,true,12,34,0.0,true
49,0.0021,true,8,34,0.0,true
50,0.0038,true,8,35,0.0,true
51,0.0018,true,8,35,0.0,true
52,0.004,true,8,36,0.0,true
53,0.0036,true,8,37,0.0,true
54,0.0017,true,8,37,0.0,true
55,0.0019,true,8,37,0.0,true
74,0.004,true,33,38,0.0,true
66,0.0019,true,11,38,0.0,true
67,0.0038,true,11,39,0.0,true
68,0.0038,true,11,0,0.0,true
69,0.0177,true,11,1,0.0,true
70,0.0031,true,11,2,0.0,true
0,0.0025,true,0,2,0.0,true
1,0.0039,true,0,3,0.0,true
2,0.0011,true,0,3,0.0,true
3,0.0027,true,0,4,0.0,true
4,0.0023,true,0,5,0.0,true
5,0.001,true,0,5,0.0,true
68,0.0023,true,0,6,0.0,true
58,0.0067,true,26,8,0.0,true
74,0.0024,true,38,8,0.0,true
66,0.004,true,38,9,0.0,true
42,0.0077,true,7,9,0.0,true
43,0.0022,true,7,9,0.0,true
44,0.0045,true,7,10,0.0,true
45,0.0032,true,7,11,0.0,true
46,0.0023,true,7,12,0.0,true
47,0.0038,true,7,13,0.0,true
48,0.003,true,7,14,0.0,true
99,0.0067,true,20,16,0.0,true
12,0.002,true,2,16,0.0,true
13,0.002,true,2,16,0.0,true
14,0.0017,true,2,16,0.0,true
15,0.0011,true,2,16,0.0,true
16,0.0034,true,2,18,0.0,true
17,0.0025,true,2,19,0.0,true
70,0.0022,true,2,20,0.0,true
0,0.0038,true,2,21,0.0,true
84,0.0027,true,14,21,0.0,true
85,0.0043,true,14,22,0.0,true
86,0.0046,true,14,23,0.0,true
87,0.004,true,14,24,0.0,true
88,0.0038,true,14,25,0.0,true
89,0.0041,true,14,26,0.0,true
48,0.0038,true,14,27,0.0,true
52,0.0027,true,36,27,0.0,true
23,0.0071,true,24,27,0.0,true
22,0.0043,true,24,28,0.0,true
87,0.0041,true,24,29,0.0,true
2,0.0022,true,3,29,0.0,true
112,0.0022,true,18,29,0.0,true
113,0.0048,true,18,30,0.0,true
114,0.0012,true,18,30,0.0,true
115,0.0013,true,18,30,0.0,true
116,0.0028,true,18,31,0.0,true
117,0.0021,true,18,31,0.0,true
16,0.0042,true,18,32,0.0,true
55,0.0017,true,37,32,0.0,true
61,0.0014,true,10,32,0.0,true
62,0.0028,true,10,33,0.0,true
63,0.0025,true,10,34,0.0,true
64,0.004,true,10,35,0.0,true
65,0.0036,true,10,36,0.0,true
44,0.0022,true,10,37,0.0,true
5,0.0012,true,5,37,0.0,true
4,0.0024,true,5,38,0.0,true
