vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
103,0.009,true,15,17,0.0,true
104,0.0024,true,15,18,0.0,true
105,0.001,true,15,18,0.0,true
106,0.0019,true,15,19,0.0,true
107,9.0E-4,true,15,19,0.0,true
108,0.002,true,15,20,0.0,true
109,0.002,true,15,21,0.0,true
115,0.0027,true,17,22,0.0,true
116,9.0E-4,true,17,22,0.0,true
117,0.0019,true,17,23,0.0,true
118,0.0019,true,17,24,0.0,true
119,0.0019,true,17,25,0.0,true
103,9.0E-4,true,17,25,0.0,true
103,0.0012,true,25,25,0.0,true
119,0.002,true,25,26,0.0,true
110,0.0012,true,16,26,0.0,true
111,0.0018,true,16,27,0.0,true
112,0.0018,true,16,28,0.0,true
113,0.0017,true,16,29,0.0,true
114,8.0E-4,true,16,29,0.0,true
105,0.0011,true,18,29,0.0,true
7,0.0011,true,1,29,0.0,true
8,0.0019,true,1,30,0.0,true
9,0.0018,true,1,31,0.0,true
10,0.0019,true,1,32,0.0,true
11,0.0019,true,1,33,0.0,true
12,0.0044,true,1,34,0.0,true
10,0.0011,true,32,34,0.0,true
81,0.0011,true,12,34,0.0,true
82,9.0E-4,true,12,34,0.0,true
83,0.002,true,12,35,0.0,true
84,0.001,true,12,35,0.0,true
85,0.001,true,12,35,0.0,true
86,0.0018,true,12,36,0.0,true
87,0.002,true,12,37,0.0,true
88,0.0017,true,12,38,0.0,true
116,0.0013,true,22,38,0.0,true
115,0.0022,true,22,39,0.0,true
12,0.0069,true,34,39,0.0,true
10,0.0057,true,34,1,0.0,true
82,0.0068,true,34,3,0.0,true
81,0.004,true,34,4,0.0,true
87,0.002,true,37,4,0.0,true
107,0.002,true,19,4,0.0,true
8,0.0072,true,30,6,0.0,true
47,0.0042,true,7,7,0.0,true
48,0.0113,true,7,11,0.0,true
49,0.0038,true,7,12,0.0,true
50,0.0018,true,7,12,0.0,true
51,0.0044,true,7,13,0.0,true
52,0.0062,true,7,15,0.0,true
60,0.0023,true,9,15,0.0,true
61,0.0036,true,9,16,0.0,true
62,0.0035,true,9,17,0.0,true
63,0.0039,true,9,18,0.0,true
64,0.0038,true,9,19,0.0,true
65,0.0036,true,9,20,0.0,true
50,0.0022,true,12,20,0.0,true
49,0.0039,true,12,21,0.0,true
39,0.0019,true,6,21,0.0,true
40,0.0016,true,6,21,0.0,true
41,0.0037,true,6,22,0.0,true
42,0.0016,true,6,22,0.0,true
43,0.0018,true,6,22,0.0,true
44,0.0038,true,6,23,0.0,true
45,0.0017,true,6,23,0.0,true
46,0.004,true,6,24,0.0,true
8,0.004,true,6,25,0.0,true
62,0.0022,true,17,25,0.0,true
115,0.002,true,39,25,0.0,true
12,0.0041,true,39,26,0.0,true
119,0.0019,true,26,26,0.0,true
110,0.0037,true,26,27,0.0,true
12,0.0035,true,26,28,0.0,true
88,0.0018,true,38,28,0.0,true
116,0.004,true,38,29,0.0,true
0,0.0018,true,0,29,0.0,true
1,0.0039,true,0,30,0.0,true
2,0.0017,true,0,30,0.0,true
3,0.0016,true,0,30,0.0,true
4,0.0042,true,0,31,0.0,true
5,0.0037,true,0,32,0.0,true
6,0.0016,true,0,32,0.0,true
89,0.0048,true,13,33,0.0,true
90,0.0037,true,13,34,0.0,true
91,0.0034,true,13,35,0.0,true
92,0.0017,true,13,35,0.0,true
93,0.0025,true,13,35,0.0,true
94,0.0046,true,13,36,0.0,true
95,0.0041,true,13,37,0.0,true
96,0.0044,true,13,37,0.0,true
51,0.0017,true,13,37,0.0,true
13,0.0031,true,2,37,0.0,true
14,0.0036,true,2,38,0.0,true
15,0.0016,true,2,38,0.0,true
16,0.0037,true,2,39,0.0,true
17,0.0038,true,2,0,0.0,true
18,0.0019,true,2,0,0.0,true
19,0.0021,true,2,0,0.0,true
20,0.004,true,2,1,0.0,true
21,0.0131,true,2,6,0.0,true
