vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
12,0.0164,true,2,46,0.0,true
13,0.0015,true,2,46,0.0,true
14,0.001,true,2,46,0.0,true
15,0.0023,true,2,47,0.0,true
16,0.002,true,2,48,0.0,true
17,9.0E-4,true,2,48,0.0,true
18,0.001,true,2,48,0.0,true
19,0.0022,true,2,49,0.0,true
20,0.001,true,2,49,0.0,true
175,0.003,true,27,49,0.0,true
176,0.0016,true,27,49,0.0,true
177,0.0033,true,27,50,0.0,true
178,0.001,true,27,50,0.0,true
179,0.0021,true,27,51,0.0,true
180,0.0019,true,27,52,0.0,true
181,0.0019,true,27,53,0.0,true
15,0.0033,true,47,53,0.0,true
181,0.0012,true,53,53,0.0,true
15,0.001,true,53,53,0.0,true
175,0.0012,true,27,53,0.0,true
180,0.001,true,27,53,0.0,true
290,0.0011,true,45,53,0.0,true
291,0.0019,true,45,54,0.0,true
292,0.0018,true,45,55,0.0,true
293,0.0019,true,45,56,0.0,true
294,9.0E-4,true,45,56,0.0,true
236,0.0022,true,37,56,0.0,true
237,0.0022,true,37,57,0.0,true
238,9.0E-4,true,37,57,0.0,true
239,0.002,true,37,58,0.0,true
240,0.002,true,37,59,0.0,true
241,0.0021,true,37,60,0.0,true
242,0.0019,true,37,61,0.0,true
0,0.0025,true,0,61,0.0,true
1,0.0033,true,0,62,0.0,true
2,0.005,true,0,63,0.0,true
3,0.0035,true,0,64,0.0,true
4,0.0018,true,0,64,0.0,true
5,0.0022,true,0,65,0.0,true
278,0.0026,true,43,65,0.0,true
279,0.0033,true,43,66,0.0,true
280,0.0034,true,43,67,0.0,true
281,0.0033,true,43,68,0.0,true
282,0.0038,true,43,69,0.0,true
240,0.008,true,59,70,0.0,true
229,0.0062,true,36,70,0.0,true
230,0.0013,true,36,70,0.0,true
231,0.001,true,36,70,0.0,true
232,0.0022,true,36,71,0.0,true
233,0.002,true,36,72,0.0,true
234,0.001,true,36,72,0.0,true
235,0.0021,true,36,73,0.0,true
238,0.0015,true,57,73,0.0,true
237,0.0022,true,57,74,0.0,true
178,0.0014,true,50,74,0.0,true
177,0.0022,true,50,75,0.0,true
101,0.0013,true,15,75,0.0,true
102,0.0012,true,15,75,0.0,true
103,0.0023,true,15,76,0.0,true
104,0.0024,true,15,77,0.0,true
105,0.0023,true,15,78,0.0,true
106,0.0022,true,15,79,0.0,true
107,0.0021,true,15,80,0.0,true
75,0.0012,true,11,80,0.0,true
76,0.0019,true,11,81,0.0,true
77,0.001,true,11,81,0.0,true
78,0.0011,true,11,81,0.0,true
79,0.0019,true,11,82,0.0,true
80,0.0018,true,11,83,0.0,true
81,0.0018,true,11,84,0.0,true
180,0.0013,true,52,84,0.0,true
200,0.0011,true,31,84,0.0,true
201,0.001,true,31,84,0.0,true
202,0.001,true,31,84,0.0,true
203,0.0011,true,31,84,0.0,true
204,0.0019,true,31,85,0.0,true
205,0.0018,true,31,86,0.0,true
149,0.0025,true,23,86,0.0,true
150,0.0019,true,23,87,0.0,true
151,0.002,true,23,88,0.0,true
152,0.0017,true,23,89,0.0,true
153,0.0019,true,23,90,0.0,true
154,0.0017,true,23,91,0.0,true
256,0.0014,true,40,91,0.0,true
257,9.0E-4,true,40,91,0.0,true
258,0.0021,true,40,92,0.0,true
259,0.0018,true,40,93,0.0,true
260,0.001,true,40,93,0.0,true
261,0.002,true,40,94,0.0,true
262,0.0021,true,40,95,0.0,true
15,0.0014,true,53,95,0.0,true
290,0.0021,true,53,96,0.0,true
292,0.0014,true,55,96,0.0,true
283,0.0016,true,44,96,0.0,true
284,0.0027,true,44,97,0.0,true
285,0.0011,true,44,97,0.0,true
286,0.0015,true,44,97,0.0,true
287,0.0017,true,44,97,0.0,true
288,0.0024,true,44,98,0.0,true
289,0.001,true,44,98,0.0,true
