vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
103,0.0091,true,15,37,0.0,true
104,0.0026,true,15,38,0.0,true
105,0.0011,true,15,38,0.0,true
106,0.0024,true,15,39,0.0,true
107,0.001,true,15,39,0.0,true
108,0.0022,true,15,40,0.0,true
109,0.0021,true,15,41,0.0,true
156,0.0031,true,24,42,0.0,true
157,0.0021,true,24,43,0.0,true
158,0.002,true,24,44,0.0,true
159,0.002,true,24,45,0.0,true
160,0.001,true,24,45,0.0,true
160,0.0017,true,45,45,0.0,true
115,0.0026,true,17,45,0.0,true
116,0.0019,true,17,45,0.0,true
117,0.0024,true,17,46,0.0,true
118,0.002,true,17,47,0.0,true
119,0.0027,true,17,48,0.0,true
120,0.0011,true,17,48,0.0,true
121,0.001,true,17,48,0.0,true
122,0.0011,true,17,48,0.0,true
191,0.0014,true,30,48,0.0,true
192,0.002,true,30,49,0.0,true
193,0.002,true,30,50,0.0,true
194,0.001,true,30,50,0.0,true
195,0.0021,true,30,51,0.0,true
196,0.0033,true,30,52,0.0,true
197,0.0018,true,30,52,0.0,true
198,0.0022,true,30,53,0.0,true
13,0.0013,true,2,53,0.0,true
14,0.002,true,2,54,0.0,true
15,0.001,true,2,54,0.0,true
16,0.0023,true,2,55,0.0,true
17,0.0023,true,2,56,0.0,true
18,0.0011,true,2,56,0.0,true
19,0.0011,true,2,56,0.0,true
20,0.0019,true,2,57,0.0,true
21,0.001,true,2,57,0.0,true
105,0.0014,true,38,57,0.0,true
231,0.0012,true,36,57,0.0,true
232,0.0023,true,36,58,0.0,true
233,0.0021,true,36,59,0.0,true
234,0.0011,true,36,59,0.0,true
235,0.002,true,36,60,0.0,true
235,0.0013,true,60,60,0.0,true
185,0.0012,true,29,60,0.0,true
186,0.0023,true,29,61,0.0,true
187,0.001,true,29,61,0.0,true
188,0.002,true,29,62,0.0,true
189,0.0022,true,29,63,0.0,true
190,0.0021,true,29,64,0.0,true
28,0.0025,true,4,65,0.0,true
29,0.001,true,4,65,0.0,true
30,0.0011,true,4,65,0.0,true
31,0.0024,true,4,66,0.0,true
32,0.0021,true,4,67,0.0,true
219,0.0017,true,34,67,0.0,true
220,0.0022,true,34,68,0.0,true
221,0.0021,true,34,69,0.0,true
222,0.0023,true,34,70,0.0,true
223,0.002,true,34,71,0.0,true
234,0.0016,true,59,71,0.0,true
233,0.0022,true,59,72,0.0,true
21,0.0011,true,57,72,0.0,true
105,0.0021,true,57,73,0.0,true
231,0.002,true,57,74,0.0,true
138,0.0019,true,21,74,0.0,true
139,0.0022,true,21,75,0.0,true
140,0.0022,true,21,76,0.0,true
141,0.0012,true,21,76,0.0,true
142,0.002,true,21,77,0.0,true
143,0.0022,true,21,78,0.0,true
221,0.0031,true,69,78,0.0,true
97,0.0027,true,14,78,0.0,true
98,0.0021,true,14,79,0.0,true
99,9.0E-4,true,14,79,0.0,true
100,0.0024,true,14,0,0.0,true
101,0.0033,true,14,2,0.0,true
102,0.0047,true,14,3,0.0,true
109,0.0054,true,41,4,0.0,true
0,0.0023,true,0,4,0.0,true
1,0.0046,true,0,5,0.0,true
2,0.005,true,0,6,0.0,true
3,0.0045,true,0,7,0.0,true
4,0.0111,true,0,11,0.0,true
5,0.0046,true,0,12,0.0,true
6,0.0067,true,0,14,0.0,true
222,0.0047,true,70,15,0.0,true
30,0.0036,true,65,15,0.0,true
28,0.0044,true,65,16,0.0,true
29,0.004,true,65,17,0.0,true
199,0.0023,true,31,17,0.0,true
200,0.002,true,31,17,0.0,true
201,0.002,true,31,17,0.0,true
202,0.0042,true,31,18,0.0,true
203,0.0086,true,31,21,0.0,true
204,0.0064,true,31,23,0.0,true
205,0.0044,true,31,24,0.0,true
203,0.0105,true,21,28,0.0,true
123,0.0037,true,18,29,0.0,true
124,0.0038,true,18,30,0.0,true
125,0.0039,true,18,31,0.0,true
126,0.0167,true,18,34,0.0,true
127,0.0043,true,18,35,0.0,true
