vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
71,0.1124,true,10,13,0.0,true
72,0.0849,true,10,5,0.0,true
73,0.062,true,10,15,0.0,true
74,0.0603,true,10,6,0.0,true
75,0.0597,true,10,16,0.0,true
76,0.0601,true,10,17,0.0,true
94,0.0595,true,10,12,0.0,true
51,0.0938,true,7,8,0.0,true
52,0.0801,true,7,6,0.0,true
53,0.0784,true,7,13,0.0,true
54,0.0874,true,7,10,0.0,true
55,0.0783,true,7,14,0.0,true
56,0.0785,true,7,18,0.0,true
57,0.0866,true,7,19,0.0,true
54,0.0981,true,10,16,0.0,true
20,0.1123,true,3,17,0.0,true
22,0.0753,true,3,14,0.0,true
23,0.0708,true,3,7,0.0,true
24,0.0809,true,3,10,0.0,true
25,0.0717,true,3,12,0.0,true
26,0.0721,true,3,15,0.0,true
27,0.0818,true,3,20,0.0,true
28,0.0692,true,3,21,0.0,true
29,0.0718,true,3,13,0.0,true
32,0.076,true,3,16,0.0,true
0,0.0818,true,0,14,0.0,true
1,0.0847,true,0,17,0.0,true
2,0.0824,true,0,20,0.0,true
3,0.0749,true,0,20,0.0,true
4,0.0798,true,0,19,0.0,true
5,0.0777,true,0,21,0.0,true
8,0.0758,true,0,13,0.0,true
10,0.0818,true,0,7,0.0,true
90,0.0943,true,13,14,0.0,true
92,0.0715,true,13,20,0.0,true
93,0.0674,true,13,7,0.0,true
95,0.0783,true,13,21,0.0,true
96,0.0696,true,13,16,0.0,true
100,0.0678,true,13,17,0.0,true
108,0.077,true,13,0,0.0,true
53,0.0871,true,13,10,0.0,true
29,0.0746,true,13,10,0.0,true
37,0.0785,true,5,20,0.0,true
38,0.0711,true,5,19,0.0,true
40,0.0683,true,5,10,0.0,true
41,0.0754,true,5,13,0.0,true
42,0.0702,true,5,0,0.0,true
72,0.0679,true,5,18,0.0,true
77,0.0783,true,11,20,0.0,true
78,0.0782,true,11,19,0.0,true
79,0.0692,true,11,21,0.0,true
80,0.0879,true,11,0,0.0,true
81,0.0769,true,11,7,0.0,true
85,0.0773,true,11,5,0.0,true
85,0.0861,true,5,20,0.0,true
102,0.0817,true,15,19,0.0,true
104,0.0747,true,15,21,0.0,true
105,0.0728,true,15,10,0.0,true
106,0.076,true,15,18,0.0,true
107,0.0808,true,15,20,0.0,true
112,0.0729,true,15,11,0.0,true
116,0.077,true,15,13,0.0,true
73,0.0731,true,15,5,0.0,true
26,0.0722,true,15,14,0.0,true
58,0.0779,true,8,21,0.0,true
59,0.0763,true,8,20,0.0,true
60,0.0732,true,8,10,0.0,true
61,0.0787,true,8,7,0.0,true
62,0.08,true,8,0,0.0,true
63,0.068,true,8,15,0.0,true
65,0.0715,true,8,17,0.0,true
51,0.071,true,8,13,0.0,true
109,0.0706,true,16,10,0.0,true
110,0.0794,true,16,7,0.0,true
111,0.0686,true,16,21,0.0,true
113,0.0586,true,16,20,0.0,true
114,0.0687,true,16,13,0.0,true
117,0.0685,true,16,18,0.0,true
75,0.0626,true,16,8,0.0,true
54,0.0677,true,16,15,0.0,true
32,0.0689,true,16,14,0.0,true
96,0.0687,true,16,5,0.0,true
28,0.0778,true,21,7,0.0,true
5,0.0815,true,21,0,0.0,true
95,0.0711,true,21,18,0.0,true
79,0.0711,true,21,13,0.0,true
104,0.0843,true,21,15,0.0,true
58,0.0701,true,21,5,0.0,true
111,0.0706,true,21,8,0.0,true
57,0.0908,true,19,18,0.0,true
4,0.0791,true,19,5,0.0,true
38,0.0778,true,19,0,0.0,true
78,0.0842,true,19,15,0.0,true
102,0.0802,true,19,13,0.0,true
112,0.0952,true,11,5,0.0,true
24,0.0848,true,10,5,0.0,true
53,0.0995,true,10,15,0.0,true
29,0.0784,true,10,0,0.0,true
40,0.068,true,10,8,0.0,true
105,0.1468,true,10,16,0.0,true
60,0.0756,true,10,3,0.0,true
