vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
28,0.0628,true,4,2,0.0,true
29,0.0282,true,4,8,0.0,true
30,0.0323,true,4,6,0.0,true
31,0.0366,true,4,0,0.0,true
32,0.0326,true,4,1,0.0,true
33,0.0223,true,4,7,0.0,true
34,0.0342,true,4,9,0.0,true
36,0.0337,true,4,9,0.0,true
38,0.0576,true,4,9,0.0,true
35,0.0479,true,5,8,0.0,true
37,0.0384,true,5,4,0.0,true
39,0.036,true,5,9,0.0,true
40,0.0378,true,5,10,0.0,true
41,0.0378,true,5,0,0.0,true
44,0.0326,true,5,11,0.0,true
34,0.0493,true,9,8,0.0,true
38,0.0445,true,9,7,0.0,true
39,0.041,true,9,2,0.0,true
20,0.0392,true,3,1,0.0,true
22,0.021,true,3,2,0.0,true
23,0.0266,true,3,4,0.0,true
24,0.04,true,3,5,0.0,true
25,0.0413,true,3,9,0.0,true
26,0.0309,true,3,11,0.0,true
27,0.036,true,3,12,0.0,true
6,0.0457,true,1,4,0.0,true
7,0.0402,true,1,3,0.0,true
9,0.0392,true,1,3,0.0,true
10,0.0483,true,1,11,0.0,true
11,0.0397,true,1,10,0.0,true
13,0.0532,true,1,5,0.0,true
32,0.0414,true,1,5,0.0,true
20,0.0398,true,1,13,0.0,true
42,0.0579,true,6,4,0.0,true
45,0.0409,true,6,11,0.0,true
46,0.0631,true,6,9,0.0,true
47,0.0448,true,6,5,0.0,true
48,0.0394,true,6,3,0.0,true
49,0.0408,true,6,1,0.0,true
50,0.0244,true,6,8,0.0,true
51,0.0302,true,6,12,0.0,true
30,0.033,true,6,13,0.0,true
58,0.0402,true,8,4,0.0,true
59,0.0237,true,8,9,0.0,true
29,0.0295,true,8,5,0.0,true
35,0.0219,true,8,6,0.0,true
34,0.0252,true,8,10,0.0,true
50,0.0331,true,8,10,0.0,true
35,0.0405,true,6,5,0.0,true
20,0.0379,true,13,5,0.0,true
30,0.0284,true,13,11,0.0,true
40,0.0363,true,10,11,0.0,true
11,0.0246,true,10,8,0.0,true
34,0.0229,true,10,5,0.0,true
50,0.0226,true,10,10,0.0,true
9,0.0355,true,3,8,0.0,true
48,0.0224,true,3,3,0.0,true
12,0.039,true,2,5,0.0,true
14,0.0227,true,2,11,0.0,true
16,0.023,true,2,8,0.0,true
17,0.0222,true,2,12,0.0,true
18,0.0232,true,2,3,0.0,true
19,0.0231,true,2,3,0.0,true
21,0.0222,true,2,1,0.0,true
43,0.0225,true,2,13,0.0,true
39,0.0228,true,2,10,0.0,true
22,0.0226,true,2,6,0.0,true
52,0.0579,true,7,9,0.0,true
53,0.0542,true,7,8,0.0,true
54,0.049,true,7,4,0.0,true
55,0.0457,true,7,3,0.0,true
56,0.0487,true,7,12,0.0,true
57,0.0507,true,7,12,0.0,true
33,0.0619,true,7,13,0.0,true
38,0.049,true,7,1,0.0,true
53,0.0606,true,7,9,0.0,true
55,0.0547,true,7,12,0.0,true
25,0.0505,true,9,13,0.0,true
46,0.0446,true,9,12,0.0,true
59,0.058,true,9,1,0.0,true
52,0.0474,true,9,10,0.0,true
53,0.0463,true,9,11,0.0,true
50,0.0459,true,10,11,0.0,true
39,0.0456,true,10,13,0.0,true
52,0.0577,true,10,1,0.0,true
37,0.0463,true,4,13,0.0,true
23,0.0444,true,4,1,0.0,true
6,0.0489,true,4,6,0.0,true
42,0.0803,true,4,9,0.0,true
58,0.0611,true,4,9,0.0,true
54,0.0437,true,4,10,0.0,true
24,0.043,true,5,6,0.0,true
32,0.0577,true,5,9,0.0,true
13,0.0519,true,5,13,0.0,true
47,0.0502,true,5,10,0.0,true
29,0.0509,true,5,10,0.0,true
35,0.0346,true,5,2,0.0,true
20,0.0318,true,5,4,0.0,true
34,0.0452,true,5,4,0.0,true
12,0.0315,true,5,5,0.0,true
