vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
2258,1.8738,true,315,50,0.0,true
2260,1.5487,true,315,28,0.0,true
2261,1.5114,true,315,16,0.0,true
2262,1.2335,true,315,206,0.0,true
2263,1.108,true,315,47,0.0,true
2264,1.0287,true,315,19,0.0,true
2265,1.0126,true,315,231,0.0,true
2266,0.9961,true,315,42,0.0,true
2283,1.0372,true,315,5,0.0,true
2359,1.1705,true,328,48,0.0,true
2360,1.2408,true,328,13,0.0,true
2362,1.0475,true,328,33,0.0,true
2363,0.9725,true,328,380,0.0,true
2364,1.0999,true,328,123,0.0,true
2365,1.5026,true,328,78,0.0,true
2366,1.2638,true,328,74,0.0,true
2592,1.0223,true,328,17,0.0,true
1465,1.1174,true,205,211,0.0,true
1468,1.1067,true,205,186,0.0,true
1469,0.963,true,205,244,0.0,true
1470,0.9886,true,205,40,0.0,true
1471,1.0198,true,205,356,0.0,true
1472,1.0003,true,205,109,0.0,true
1473,0.9925,true,205,336,0.0,true
1511,0.955,true,205,15,0.0,true
1265,1.1796,true,178,367,0.0,true
1267,1.1692,true,178,343,0.0,true
1268,1.0431,true,178,125,0.0,true
1269,0.9666,true,178,139,0.0,true
1270,0.9021,true,178,146,0.0,true
1271,0.957,true,178,80,0.0,true
1290,1.0041,true,178,25,0.0,true
1311,1.006,true,178,27,0.0,true
686,1.0659,true,96,368,0.0,true
687,1.1243,true,96,87,0.0,true
688,1.0383,true,96,166,0.0,true
690,1.1214,true,96,50,0.0,true
692,1.2832,true,96,378,0.0,true
705,1.1581,true,96,122,0.0,true
1885,1.1546,true,263,218,0.0,true
1886,1.1376,true,263,386,0.0,true
1888,1.048,true,263,184,0.0,true
1889,1.0026,true,263,63,0.0,true
1890,0.9595,true,263,103,0.0,true
1891,0.9663,true,263,145,0.0,true
1892,0.9656,true,263,210,0.0,true
1911,0.9712,true,263,395,0.0,true
2920,1.0928,true,406,191,0.0,true
2921,1.3041,true,406,31,0.0,true
2922,1.1641,true,406,144,0.0,true
2925,1.1023,true,406,223,0.0,true
2928,0.9496,true,406,229,0.0,true
2929,0.9203,true,406,291,0.0,true
2941,0.9266,true,406,345,0.0,true
2958,1.0053,true,406,382,0.0,true
1158,1.0876,true,164,389,0.0,true
1159,1.0918,true,164,283,0.0,true
1163,0.9766,true,164,375,0.0,true
1164,0.9905,true,164,382,0.0,true
1166,1.1566,true,164,405,0.0,true
1190,1.3161,true,164,223,0.0,true
122,1.1189,true,18,396,0.0,true
123,1.1469,true,18,415,0.0,true
124,1.0979,true,18,26,0.0,true
125,1.0054,true,18,219,0.0,true
126,1.0104,true,18,339,0.0,true
627,1.1192,true,87,240,0.0,true
629,1.1201,true,87,117,0.0,true
630,0.974,true,87,70,0.0,true
631,0.9583,true,87,219,0.0,true
632,1.1517,true,87,246,0.0,true
634,1.0365,true,87,330,0.0,true
687,0.9662,true,87,408,0.0,true
1520,1.2164,true,212,117,0.0,true
1521,1.1451,true,212,65,0.0,true
1522,0.9821,true,212,154,0.0,true
1523,0.929,true,212,216,0.0,true
1524,0.9213,true,212,330,0.0,true
1527,0.9958,true,212,6,0.0,true
1528,0.9598,true,212,45,0.0,true
1559,1.1065,true,217,49,0.0,true
1561,1.1125,true,217,6,0.0,true
1562,1.0824,true,217,240,0.0,true
1563,1.2302,true,217,69,0.0,true
1564,1.1288,true,217,245,0.0,true
1567,0.9836,true,217,342,0.0,true
1568,0.8796,true,217,99,0.0,true
1598,0.9861,true,217,45,0.0,true
115,1.1767,true,17,342,0.0,true
118,1.1157,true,17,49,0.0,true
119,1.1055,true,17,414,0.0,true
120,1.2061,true,17,24,0.0,true
121,1.9271,true,17,72,0.0,true
127,1.9161,true,17,84,0.0,true
433,2.11,true,17,246,0.0,true
2592,1.8929,true,17,98,0.0,true
2866,1.1245,true,398,414,0.0,true
2868,1.2092,true,398,26,0.0,true
2869,1.0245,true,398,397,0.0,true
2870,1.04,true,398,24,0.0,true
2871,1.1103,true,398,203,0.0,true
2872,1.025,true,398,68,0.0,true
2893,1.009,true,398,102,0.0,true
2896,0.9656,true,398,226,0.0,true
