vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
42,0.1375,true,6,10,0.0,true
43,0.0507,true,6,5,0.0,true
46,0.0884,true,6,11,0.0,true
47,0.0375,true,6,7,0.0,true
48,0.0361,true,6,15,0.0,true
49,0.036,true,6,4,0.0,true
50,0.0422,true,6,16,0.0,true
54,0.0365,true,6,17,0.0,true
96,0.0585,true,13,7,0.0,true
97,0.0377,true,13,16,0.0,true
98,0.0371,true,13,15,0.0,true
99,0.0361,true,13,6,0.0,true
100,0.0351,true,13,17,0.0,true
101,0.0362,true,13,17,0.0,true
102,0.036,true,13,18,0.0,true
108,0.0361,true,13,19,0.0,true
7,0.0406,true,1,15,0.0,true
9,0.0422,true,1,16,0.0,true
10,0.0378,true,1,4,0.0,true
11,0.0391,true,1,17,0.0,true
12,0.0373,true,1,6,0.0,true
13,0.037,true,1,13,0.0,true
111,0.0439,true,15,4,0.0,true
112,0.1003,true,15,1,0.0,true
113,0.0505,true,15,5,0.0,true
115,0.0691,true,15,6,0.0,true
116,0.0763,true,15,13,0.0,true
117,0.0793,true,15,18,0.0,true
48,0.0809,true,15,19,0.0,true
98,0.0875,true,15,20,0.0,true
7,0.0675,true,15,20,0.0,true
70,0.0891,true,10,16,0.0,true
72,0.0443,true,10,17,0.0,true
73,0.041,true,10,13,0.0,true
74,0.0538,true,10,18,0.0,true
75,0.0413,true,10,19,0.0,true
76,0.0421,true,10,20,0.0,true
77,0.041,true,10,20,0.0,true
79,0.0407,true,10,1,0.0,true
81,0.0364,true,10,13,0.0,true
83,0.0367,true,10,11,0.0,true
51,0.0506,true,7,4,0.0,true
52,0.0369,true,7,17,0.0,true
53,0.0374,true,7,19,0.0,true
55,0.0364,true,7,6,0.0,true
56,0.0367,true,7,12,0.0,true
57,0.0387,true,7,18,0.0,true
64,0.0377,true,7,20,0.0,true
47,0.0374,true,7,1,0.0,true
96,0.0376,true,7,10,0.0,true
118,0.0392,true,16,18,0.0,true
119,0.0377,true,16,17,0.0,true
50,0.0657,true,16,6,0.0,true
97,0.0379,true,16,19,0.0,true
9,0.0379,true,16,20,0.0,true
70,0.0374,true,16,13,0.0,true
108,0.0468,true,19,6,0.0,true
48,0.0411,true,19,19,0.0,true
75,0.0397,true,19,20,0.0,true
53,0.04,true,19,13,0.0,true
97,0.0469,true,19,1,0.0,true
35,0.0714,true,5,13,0.0,true
36,0.0708,true,5,20,0.0,true
38,0.0698,true,5,1,0.0,true
39,0.0739,true,5,4,0.0,true
41,0.0669,true,5,6,0.0,true
44,0.0657,true,5,16,0.0,true
45,0.0658,true,5,16,0.0,true
43,0.0658,true,5,19,0.0,true
113,0.071,true,5,10,0.0,true
99,0.048,true,6,18,0.0,true
12,0.0445,true,6,1,0.0,true
115,0.0435,true,6,5,0.0,true
55,0.0434,true,6,19,0.0,true
50,0.0441,true,6,16,0.0,true
108,0.0434,true,6,10,0.0,true
41,0.0435,true,6,7,0.0,true
13,0.0432,true,13,16,0.0,true
116,0.0425,true,13,19,0.0,true
81,0.0423,true,13,17,0.0,true
73,0.0422,true,13,1,0.0,true
70,0.0421,true,13,5,0.0,true
53,0.042,true,13,10,0.0,true
102,0.0499,true,18,16,0.0,true
117,0.0369,true,18,19,0.0,true
74,0.0366,true,18,5,0.0,true
57,0.0366,true,18,10,0.0,true
118,0.0366,true,18,7,0.0,true
99,0.0366,true,18,6,0.0,true
96,0.0375,true,10,20,0.0,true
113,0.0372,true,10,17,0.0,true
108,0.0367,true,10,16,0.0,true
53,0.0368,true,10,19,0.0,true
57,0.0477,true,10,10,0.0,true
80,0.0493,true,11,16,0.0,true
82,0.0503,true,11,19,0.0,true
84,0.0488,true,11,5,0.0,true
85,0.0436,true,11,10,0.0,true
86,0.0432,true,11,7,0.0,true
87,0.0431,true,11,6,0.0,true
89,0.0424,true,11,15,0.0,true
46,0.0763,true,11,18,0.0,true
83,0.0784,true,11,1,0.0,true
