vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
12,0.0678,true,2,1,0.0,true
14,0.0362,true,2,0,0.0,true
6,0.05,true,1,0,0.0,true
7,0.0205,true,1,1,0.0,true
9,0.0161,true,1,2,0.0,true
10,0.0173,true,1,3,0.0,true
11,0.0157,true,1,4,0.0,true
13,0.0258,false,1,-1,0.0,false
0,0.0322,true,0,2,0.0,true
1,0.0297,true,0,0,0.0,true
2,0.0253,true,0,3,0.0,true
3,0.016,true,0,1,0.0,true
4,0.0174,false,0,-1,0.0,false
5,0.0333,false,0,-1,0.0,false
8,0.0202,false,0,-1,0.0,false
6,0.0231,false,0,-1,0.0,false
9,0.0317,true,2,0,0.0,true
10,0.0516,true,3,3,0.0,true
2,0.0327,true,3,4,0.0,true
13,0.0273,true,1,4,0.0,true
7,0.025,true,1,3,0.0,true
13,0.0318,true,1,0,0.0,true
3,0.027,true,1,3,0.0,true
10,0.0432,true,3,3,0.0,true
7,0.0304,true,3,1,0.0,true
3,0.0305,true,3,1,0.0,true
10,0.0397,true,3,3,0.0,true
0,0.0378,true,0,3,0.0,true
4,0.0465,true,0,4,0.0,true
5,0.0303,true,0,1,0.0,true
8,0.0282,false,0,-1,0.0,false
6,0.0274,false,0,-1,0.0,false
9,0.0544,false,0,-1,0.0,false
13,0.0264,false,0,-1,0.0,false
7,0.0347,true,1,0,0.0,true
3,0.0363,true,1,4,0.0,true
10,0.0422,true,3,0,0.0,true
11,0.0502,true,4,4,0.0,true
2,0.0303,true,4,2,0.0,true
13,0.0282,true,4,0,0.0,true
3,0.0247,true,4,3,0.0,true
4,0.0245,true,0,0,0.0,true
5,0.0211,true,0,2,0.0,true
8,0.0159,true,0,3,0.0,true
6,0.0149,true,0,4,0.0,true
9,0.014,false,0,-1,0.0,false
7,0.014,false,0,-1,0.0,false
10,0.0137,false,0,-1,0.0,false
13,0.0189,false,0,-1,0.0,false
11,0.0252,true,4,2,0.0,true
6,0.02,true,4,0,0.0,true
0,0.0306,true,2,0,0.0,true
2,0.0251,true,2,2,0.0,true
5,0.0262,true,2,3,0.0,true
11,0.0182,true,2,4,0.0,true
2,0.0204,true,2,3,0.0,true
11,0.0188,true,4,3,0.0,true
9,0.0176,true,0,3,0.0,true
7,0.0153,true,0,0,0.0,true
10,0.015,true,0,2,0.0,true
13,0.0176,true,0,4,0.0,true
4,0.0174,true,0,4,0.0,true
6,0.0172,true,0,4,0.0,true
0,0.0149,false,0,-1,0.0,false
10,0.0194,true,2,3,0.0,true
4,0.0161,true,0,3,0.0,true
0,0.0239,true,0,4,0.0,true
7,0.0367,true,0,0,0.0,true
5,0.0323,true,1,4,0.0,true
6,0.0415,true,4,4,0.0,true
0,0.0324,true,4,1,0.0,true
5,0.0278,true,4,0,0.0,true
7,0.0345,true,0,3,0.0,true
5,0.0343,true,0,4,0.0,true
6,0.0321,true,4,4,0.0,true
5,0.0267,true,4,1,0.0,true
3,0.0411,true,3,3,0.0,true
8,0.0243,true,3,1,0.0,true
2,0.0236,true,3,4,0.0,true
11,0.0269,true,3,0,0.0,true
9,0.0252,true,3,2,0.0,true
10,0.0253,false,3,-1,0.0,false
4,0.0229,false,3,-1,0.0,false
7,0.0219,false,3,-1,0.0,false
0,0.0371,true,1,1,0.0,true
5,0.0277,true,1,4,0.0,true
8,0.0303,true,1,3,0.0,true
11,0.0655,true,0,4,0.0,true
0,0.041,true,1,3,0.0,true
10,0.0301,true,3,4,0.0,true
4,0.0258,true,3,3,0.0,true
7,0.0286,true,3,3,0.0,true
3,0.0297,true,3,2,0.0,true
8,0.0286,true,3,2,0.0,true
0,0.0258,true,3,1,0.0,true
6,0.045,true,4,2,0.0,true
2,0.0377,true,4,1,0.0,true
5,0.0289,true,4,3,0.0,true
11,0.0285,true,4,0,0.0,true
10,0.0302,false,4,-1,0.0,false
