vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
164,0.0155,true,164,0,0.0,true
1164,0.0019,true,164,1,0.0,true
2164,0.0014,true,164,2,0.0,true
384,0.0051,true,384,3,0.0,true
1384,0.0044,true,384,4,0.0,true
2384,0.0016,true,384,5,0.0,true
55,0.0031,true,55,6,0.0,true
1055,0.0012,true,55,7,0.0,true
2055,0.0011,true,55,8,0.0,true
864,0.0019,true,864,9,0.0,true
1864,0.0013,true,864,10,0.0,true
2864,0.0011,true,864,11,0.0,true
95,0.0017,true,95,12,0.0,true
1095,0.0013,true,95,13,0.0,true
2095,0.0012,true,95,14,0.0,true
817,0.0018,true,817,15,0.0,true
1817,0.0011,true,817,16,0.0,true
2817,0.0012,true,817,17,0.0,true
101,0.0019,true,101,18,0.0,true
1101,0.0012,true,101,19,0.0,true
2101,0.0012,true,101,20,0.0,true
668,0.0017,true,668,21,0.0,true
1668,0.0012,true,668,22,0.0,true
2668,0.0014,true,668,23,0.0,true
678,0.0016,true,678,24,0.0,true
1678,0.001,true,678,25,0.0,true
2678,0.0014,true,678,26,0.0,true
497,0.0016,true,497,27,0.0,true
1497,0.0014,true,497,28,0.0,true
2497,0.0014,true,497,29,0.0,true
342,0.0018,true,342,30,0.0,true
1342,0.0012,true,342,31,0.0,true
2342,0.0011,true,342,32,0.0,true
28,0.0018,true,28,33,0.0,true
1028,0.0014,true,28,34,0.0,true
2028,0.0011,true,28,35,0.0,true
1497,0.0011,true,28,36,0.0,true
411,0.0035,true,411,37,0.0,true
1411,0.0023,true,411,38,0.0,true
2411,0.0022,true,411,39,0.0,true
943,0.0021,true,943,40,0.0,true
1943,0.0019,true,943,41,0.0,true
2943,0.0013,true,943,42,0.0,true
488,0.0022,true,488,43,0.0,true
1488,0.0013,true,488,44,0.0,true
2488,0.0013,true,488,45,0.0,true
132,0.002,true,132,46,0.0,true
1132,0.0013,true,132,47,0.0,true
2132,0.001,true,132,48,0.0,true
15,0.0021,true,15,49,0.0,true
1015,0.0012,true,15,50,0.0,true
2015,0.0016,true,15,51,0.0,true
817,0.0013,true,15,52,0.0,true
131,0.0036,true,131,53,0.0,true
1131,0.0022,true,131,54,0.0,true
2131,0.002,true,131,55,0.0,true
350,0.0021,true,350,56,0.0,true
1350,0.0012,true,350,57,0.0,true
2350,0.0012,true,350,58,0.0,true
354,0.0023,true,354,59,0.0,true
1354,0.0014,true,354,60,0.0,true
2354,0.0013,true,354,61,0.0,true
400,0.0024,true,400,62,0.0,true
1400,0.0015,true,400,63,0.0,true
2400,0.0013,true,400,64,0.0,true
966,0.0019,true,966,65,0.0,true
1966,0.0012,true,966,66,0.0,true
2966,0.0011,true,966,67,0.0,true
986,0.0018,true,986,68,0.0,true
1986,0.0012,true,986,69,0.0,true
2986,0.0016,true,986,70,0.0,true
556,0.0019,true,556,71,0.0,true
1556,0.0012,true,556,72,0.0,true
2556,0.0012,true,556,73,0.0,true
192,0.0046,true,192,74,0.0,true
1192,0.0026,true,192,75,0.0,true
2192,0.002,true,192,76,0.0,true
23,0.0086,true,23,77,0.0,true
1023,0.0014,true,23,78,0.0,true
2023,0.0014,true,23,79,0.0,true
2668,0.0012,true,23,80,0.0,true
271,0.0027,true,271,81,0.0,true
1271,0.0012,true,271,82,0.0,true
2271,0.0011,true,271,83,0.0,true
783,0.002,true,783,84,0.0,true
1783,0.0014,true,783,85,0.0,true
2783,0.0013,true,783,86,0.0,true
148,0.002,true,148,87,0.0,true
1148,0.0016,true,148,88,0.0,true
2148,0.0017,true,148,89,0.0,true
322,0.0033,true,322,90,0.0,true
1322,0.001,true,322,91,0.0,true
2322,0.0011,true,322,92,0.0,true
196,0.0027,true,196,93,0.0,true
1196,0.0014,true,196,94,0.0,true
2196,0.0013,true,196,95,0.0,true
57,0.0024,true,57,96,0.0,true
1057,0.0013,true,57,97,0.0,true
2057,0.001,true,57,98,0.0,true
1350,0.0012,true,57,99,0.0,true
