vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
5,0.0077,true,5,0,0.0,true
45,0.0013,true,5,1,0.0,true
85,0.0014,true,5,2,0.0,true
13,0.0017,true,13,3,0.0,true
53,0.001,true,13,4,0.0,true
93,0.0012,true,13,5,0.0,true
17,0.0011,true,17,6,0.0,true
57,0.0011,true,17,7,0.0,true
97,0.001,true,17,8,0.0,true
32,0.0012,true,32,9,0.0,true
72,0.001,true,32,10,0.0,true
112,9.0E-4,true,32,11,0.0,true
15,0.0012,true,15,12,0.0,true
55,9.0E-4,true,15,13,0.0,true
95,0.001,true,15,14,0.0,true
26,0.0012,true,26,15,0.0,true
66,0.001,true,26,16,0.0,true
106,0.0022,true,26,17,0.0,true
93,0.001,true,5,18,0.0,true
28,0.0012,true,28,19,0.0,true
68,0.001,true,28,20,0.0,true
108,0.001,true,28,21,0.0,true
55,0.0012,true,13,22,0.0,true
23,0.0011,true,23,23,0.0,true
63,0.001,true,23,24,0.0,true
103,0.001,true,23,25,0.0,true
34,0.001,true,34,26,0.0,true
74,0.001,true,34,27,0.0,true
114,0.001,true,34,28,0.0,true
27,0.0078,true,27,29,0.0,true
67,0.0024,true,27,30,0.0,true
107,0.0022,true,27,31,0.0,true
22,0.0022,true,22,32,0.0,true
62,0.0025,true,22,33,0.0,true
102,0.0019,true,22,34,0.0,true
55,0.0025,true,22,35,0.0,true
8,0.0023,true,8,36,0.0,true
48,0.0021,true,8,37,0.0,true
88,0.002,true,8,38,0.0,true
97,0.002,true,8,39,0.0,true
22,0.0025,true,32,0,0.0,true
31,0.0021,true,31,1,0.0,true
71,0.0017,true,31,2,0.0,true
111,0.0021,true,31,3,0.0,true
107,0.002,true,31,4,0.0,true
29,0.0024,true,29,5,0.0,true
69,0.0021,true,29,6,0.0,true
109,0.0021,true,29,7,0.0,true
27,0.0017,true,29,8,0.0,true
25,0.0024,true,25,9,0.0,true
65,0.002,true,25,10,0.0,true
105,0.002,true,25,11,0.0,true
103,0.0021,true,25,12,0.0,true
7,0.0027,true,7,13,0.0,true
47,0.0022,true,7,14,0.0,true
87,0.0022,true,7,15,0.0,true
57,0.002,true,7,16,0.0,true
109,0.0023,true,7,17,0.0,true
33,0.0022,true,33,18,0.0,true
73,0.0019,true,33,19,0.0,true
113,0.0019,true,33,20,0.0,true
62,0.0021,true,33,21,0.0,true
34,0.0019,true,26,22,0.0,true
6,0.0019,true,6,23,0.0,true
46,0.0019,true,6,24,0.0,true
86,0.0014,true,6,25,0.0,true
17,0.0017,true,6,26,0.0,true
69,0.0018,true,6,27,0.0,true
29,0.0026,true,5,28,0.0,true
27,0.0019,true,8,29,0.0,true
36,0.0024,true,36,30,0.0,true
76,0.0016,true,36,31,0.0,true
116,0.0017,true,36,32,0.0,true
8,0.0015,true,36,33,0.0,true
114,0.0021,true,28,34,0.0,true
29,0.0022,true,28,35,0.0,true
26,0.0018,true,15,36,0.0,true
87,0.0023,true,15,37,0.0,true
19,0.0037,true,19,39,0.0,true
59,0.002,true,19,0,0.0,true
99,0.0018,true,19,1,0.0,true
28,0.0018,true,19,2,0.0,true
73,0.0017,true,19,3,0.0,true
9,0.0038,true,9,5,0.0,true
49,0.0015,true,9,6,0.0,true
89,0.0016,true,9,7,0.0,true
32,0.0018,true,9,8,0.0,true
25,0.0019,true,9,9,0.0,true
86,0.0041,true,25,11,0.0,true
2,0.002,true,2,12,0.0,true
42,0.0018,true,2,13,0.0,true
82,0.0035,true,2,15,0.0,true
85,0.0018,true,2,16,0.0,true
71,0.002,true,2,17,0.0,true
28,0.0036,true,2,19,0.0,true
21,0.0021,true,21,20,0.0,true
61,0.0018,true,21,21,0.0,true
101,0.0017,true,21,22,0.0,true
108,0.0017,true,21,23,0.0,true
62,0.0019,true,21,24,0.0,true
