vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
14,0.0076,true,14,0,0.0,true
94,0.0013,true,14,1,0.0,true
174,0.0012,true,14,2,0.0,true
65,0.0014,true,65,3,0.0,true
145,9.0E-4,true,65,4,0.0,true
225,0.0011,true,65,5,0.0,true
16,0.001,true,16,6,0.0,true
96,0.001,true,16,7,0.0,true
176,0.001,true,16,8,0.0,true
1,0.001,true,1,9,0.0,true
81,9.0E-4,true,1,10,0.0,true
161,9.0E-4,true,1,11,0.0,true
94,9.0E-4,true,1,12,0.0,true
12,0.0012,true,12,13,0.0,true
92,9.0E-4,true,12,14,0.0,true
172,0.0013,true,12,15,0.0,true
94,0.001,true,12,16,0.0,true
46,0.0011,true,46,17,0.0,true
126,0.001,true,46,18,0.0,true
206,9.0E-4,true,46,19,0.0,true
15,0.001,true,15,20,0.0,true
95,0.001,true,15,21,0.0,true
175,0.001,true,15,22,0.0,true
172,0.001,true,15,23,0.0,true
9,0.0013,true,9,24,0.0,true
89,0.001,true,9,25,0.0,true
169,0.0011,true,9,26,0.0,true
1,9.0E-4,true,9,27,0.0,true
32,0.001,true,32,28,0.0,true
112,9.0E-4,true,32,29,0.0,true
192,0.001,true,32,30,0.0,true
63,0.0013,true,63,31,0.0,true
143,0.0012,true,63,32,0.0,true
223,0.0011,true,63,33,0.0,true
26,0.0011,true,26,34,0.0,true
106,0.0011,true,26,35,0.0,true
186,0.0012,true,26,36,0.0,true
169,0.001,true,26,37,0.0,true
62,0.0011,true,62,38,0.0,true
142,0.0011,true,62,39,0.0,true
222,0.0011,true,62,40,0.0,true
72,0.0011,true,72,41,0.0,true
152,0.001,true,72,42,0.0,true
232,0.001,true,72,43,0.0,true
68,0.0029,true,68,44,0.0,true
148,0.001,true,68,45,0.0,true
228,0.001,true,68,46,0.0,true
34,0.0013,true,34,47,0.0,true
114,0.0011,true,34,48,0.0,true
194,0.0011,true,34,49,0.0,true
26,0.0011,true,34,50,0.0,true
67,0.001,true,67,51,0.0,true
147,0.001,true,67,52,0.0,true
227,0.001,true,67,53,0.0,true
49,0.0011,true,49,54,0.0,true
129,0.001,true,49,55,0.0,true
209,0.0011,true,49,56,0.0,true
194,9.0E-4,true,49,57,0.0,true
54,0.0011,true,54,58,0.0,true
134,0.0011,true,54,59,0.0,true
214,0.0011,true,54,60,0.0,true
49,0.0011,true,54,61,0.0,true
48,0.0011,true,48,62,0.0,true
128,0.0011,true,48,63,0.0,true
208,9.0E-4,true,48,64,0.0,true
114,9.0E-4,true,48,65,0.0,true
70,0.0011,true,70,66,0.0,true
150,8.0E-4,true,70,67,0.0,true
230,9.0E-4,true,70,68,0.0,true
92,0.0012,true,14,69,0.0,true
61,0.0011,true,61,70,0.0,true
141,0.0012,true,61,71,0.0,true
221,9.0E-4,true,61,72,0.0,true
49,9.0E-4,true,61,73,0.0,true
66,9.0E-4,true,66,74,0.0,true
146,9.0E-4,true,66,75,0.0,true
226,9.0E-4,true,66,76,0.0,true
70,9.0E-4,true,66,77,0.0,true
52,0.0012,true,52,78,0.0,true
132,0.001,true,52,79,0.0,true
212,0.0013,true,52,0,0.0,true
147,0.0012,true,52,1,0.0,true
18,0.0014,true,18,2,0.0,true
98,0.0012,true,18,3,0.0,true
178,0.0013,true,18,4,0.0,true
126,0.0012,true,18,5,0.0,true
58,0.0012,true,58,6,0.0,true
138,0.0011,true,58,7,0.0,true
218,0.001,true,58,8,0.0,true
54,0.0011,true,58,9,0.0,true
221,0.0151,true,72,10,0.0,true
51,0.0012,true,51,11,0.0,true
131,0.0012,true,51,12,0.0,true
211,0.0038,true,51,13,0.0,true
67,0.001,true,51,14,0.0,true
45,0.0036,true,45,15,0.0,true
125,0.0014,true,45,16,0.0,true
205,0.0016,true,45,17,0.0,true
148,0.0012,true,45,18,0.0,true
75,0.0015,true,75,19,0.0,true
155,0.0013,true,75,20,0.0,true
235,0.0012,true,75,21,0.0,true
146,0.0012,true,75,22,0.0,true
