vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
47,0.0114,true,47,0,0.0,true
147,0.002,true,47,1,0.0,true
247,0.0026,true,47,2,0.0,true
48,0.0016,true,48,3,0.0,true
148,0.0011,true,48,4,0.0,true
248,0.0012,true,48,5,0.0,true
84,0.0013,true,84,6,0.0,true
184,0.0013,true,84,7,0.0,true
284,0.0013,true,84,8,0.0,true
71,0.0014,true,71,9,0.0,true
171,0.0012,true,71,10,0.0,true
271,0.001,true,71,11,0.0,true
6,0.0015,true,6,12,0.0,true
106,0.0016,true,6,13,0.0,true
206,0.0014,true,6,14,0.0,true
84,0.0014,true,6,15,0.0,true
81,0.0013,true,81,16,0.0,true
181,0.0011,true,81,17,0.0,true
281,0.001,true,81,18,0.0,true
97,0.0012,true,97,19,0.0,true
197,0.001,true,97,20,0.0,true
297,9.0E-4,true,97,21,0.0,true
36,0.0015,true,36,22,0.0,true
136,0.001,true,36,23,0.0,true
236,0.001,true,36,24,0.0,true
72,0.0012,true,72,25,0.0,true
172,0.0014,true,72,26,0.0,true
272,0.0013,true,72,27,0.0,true
34,0.0011,true,34,28,0.0,true
134,9.0E-4,true,34,29,0.0,true
234,0.001,true,34,30,0.0,true
32,0.0011,true,32,31,0.0,true
132,0.0011,true,32,32,0.0,true
232,0.0013,true,32,33,0.0,true
52,0.0011,true,52,34,0.0,true
152,0.0012,true,52,35,0.0,true
252,9.0E-4,true,52,36,0.0,true
89,0.0014,true,89,37,0.0,true
189,0.001,true,89,38,0.0,true
289,0.0011,true,89,39,0.0,true
45,0.0011,true,45,40,0.0,true
145,0.001,true,45,41,0.0,true
245,0.001,true,45,42,0.0,true
87,0.001,true,87,43,0.0,true
187,0.001,true,87,44,0.0,true
287,9.0E-4,true,87,45,0.0,true
51,0.0013,true,51,46,0.0,true
151,0.001,true,51,47,0.0,true
251,9.0E-4,true,51,48,0.0,true
10,0.0012,true,10,49,0.0,true
110,0.0011,true,10,50,0.0,true
210,9.0E-4,true,10,51,0.0,true
171,0.002,true,10,52,0.0,true
132,0.0012,true,32,53,0.0,true
29,0.0011,true,29,54,0.0,true
129,0.001,true,29,55,0.0,true
229,0.001,true,29,56,0.0,true
134,0.001,true,29,57,0.0,true
18,0.0012,true,18,58,0.0,true
118,0.0011,true,18,59,0.0,true
218,0.001,true,18,60,0.0,true
281,0.0012,true,18,61,0.0,true
17,0.0017,true,17,62,0.0,true
117,0.001,true,17,63,0.0,true
217,0.0012,true,17,64,0.0,true
181,0.001,true,17,65,0.0,true
11,0.0013,true,11,66,0.0,true
111,0.0012,true,11,67,0.0,true
211,0.001,true,11,68,0.0,true
271,0.001,true,11,69,0.0,true
211,0.001,true,11,70,0.0,true
88,9.0E-4,true,88,71,0.0,true
188,0.0011,true,88,72,0.0,true
288,9.0E-4,true,88,73,0.0,true
25,0.001,true,25,74,0.0,true
125,0.0011,true,25,75,0.0,true
225,0.0012,true,25,76,0.0,true
72,9.0E-4,true,25,77,0.0,true
59,0.0013,true,59,78,0.0,true
159,0.001,true,59,79,0.0,true
259,0.0011,true,59,80,0.0,true
118,0.001,true,59,81,0.0,true
98,0.0012,true,98,82,0.0,true
198,9.0E-4,true,98,83,0.0,true
298,0.0011,true,98,84,0.0,true
210,0.0014,true,51,85,0.0,true
82,0.001,true,82,86,0.0,true
182,0.0011,true,82,87,0.0,true
282,8.0E-4,true,82,88,0.0,true
98,0.0018,true,82,89,0.0,true
86,0.0016,true,86,90,0.0,true
186,0.001,true,86,91,0.0,true
286,0.0013,true,86,92,0.0,true
90,0.0011,true,90,93,0.0,true
190,0.001,true,90,94,0.0,true
290,0.0011,true,90,95,0.0,true
26,0.0013,true,26,96,0.0,true
126,9.0E-4,true,26,97,0.0,true
226,9.0E-4,true,26,98,0.0,true
172,9.0E-4,true,26,99,0.0,true
