vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
89,0.0067,true,89,0,0.0,true
189,0.0011,true,89,1,0.0,true
289,0.001,true,89,2,0.0,true
29,0.0024,true,29,3,0.0,true
129,0.0015,true,29,4,0.0,true
229,0.0015,true,29,5,0.0,true
53,0.0011,true,53,6,0.0,true
153,0.001,true,53,7,0.0,true
253,9.0E-4,true,53,8,0.0,true
82,0.001,true,82,9,0.0,true
182,9.0E-4,true,82,10,0.0,true
282,9.0E-4,true,82,11,0.0,true
94,0.003,true,94,12,0.0,true
194,0.001,true,94,13,0.0,true
294,0.001,true,94,14,0.0,true
54,0.0011,true,54,15,0.0,true
154,9.0E-4,true,54,16,0.0,true
254,9.0E-4,true,54,17,0.0,true
3,0.0012,true,3,18,0.0,true
103,9.0E-4,true,3,19,0.0,true
203,9.0E-4,true,3,20,0.0,true
29,0.001,true,3,21,0.0,true
36,0.001,true,36,22,0.0,true
136,0.001,true,36,23,0.0,true
236,9.0E-4,true,36,24,0.0,true
77,0.001,true,77,25,0.0,true
177,8.0E-4,true,77,26,0.0,true
277,0.001,true,77,27,0.0,true
87,0.001,true,87,28,0.0,true
187,0.001,true,87,29,0.0,true
287,0.001,true,87,30,0.0,true
87,0.001,true,87,31,0.0,true
287,0.001,true,87,32,0.0,true
62,0.001,true,62,33,0.0,true
162,9.0E-4,true,62,34,0.0,true
262,9.0E-4,true,62,35,0.0,true
92,0.001,true,92,36,0.0,true
192,9.0E-4,true,92,37,0.0,true
292,9.0E-4,true,92,38,0.0,true
74,0.0031,true,74,39,0.0,true
174,0.001,true,74,40,0.0,true
274,0.001,true,74,41,0.0,true
67,0.0011,true,67,42,0.0,true
167,9.0E-4,true,67,43,0.0,true
267,9.0E-4,true,67,44,0.0,true
32,0.001,true,32,45,0.0,true
132,0.0011,true,32,46,0.0,true
232,0.0012,true,32,47,0.0,true
24,0.0013,true,24,48,0.0,true
124,0.0011,true,24,49,0.0,true
224,0.001,true,24,50,0.0,true
236,9.0E-4,true,24,51,0.0,true
26,0.001,true,26,52,0.0,true
126,0.001,true,26,53,0.0,true
226,9.0E-4,true,26,54,0.0,true
177,0.0011,true,26,55,0.0,true
31,0.0011,true,31,56,0.0,true
131,0.0012,true,31,57,0.0,true
231,9.0E-4,true,31,58,0.0,true
126,0.0013,true,53,59,0.0,true
58,0.0013,true,58,60,0.0,true
158,9.0E-4,true,58,61,0.0,true
258,9.0E-4,true,58,62,0.0,true
4,0.0033,true,4,63,0.0,true
104,0.001,true,4,64,0.0,true
204,9.0E-4,true,4,65,0.0,true
129,9.0E-4,true,4,66,0.0,true
46,0.001,true,46,67,0.0,true
146,0.001,true,46,68,0.0,true
246,0.0012,true,46,69,0.0,true
132,9.0E-4,true,46,70,0.0,true
14,0.0013,true,14,71,0.0,true
114,0.0011,true,14,72,0.0,true
214,0.001,true,14,73,0.0,true
294,9.0E-4,true,14,74,0.0,true
61,0.0011,true,61,75,0.0,true
161,0.0011,true,61,76,0.0,true
261,0.001,true,61,77,0.0,true
158,0.001,true,61,78,0.0,true
35,0.0012,true,35,79,0.0,true
135,0.001,true,35,80,0.0,true
235,0.001,true,35,81,0.0,true
262,0.001,true,35,82,0.0,true
73,0.0065,true,73,83,0.0,true
173,0.0013,true,73,84,0.0,true
273,0.0016,true,73,85,0.0,true
214,0.0013,true,73,86,0.0,true
46,0.0011,true,67,87,0.0,true
78,0.0017,true,78,88,0.0,true
178,9.0E-4,true,78,89,0.0,true
278,9.0E-4,true,78,90,0.0,true
158,0.0011,true,78,91,0.0,true
60,0.001,true,60,92,0.0,true
160,0.0022,true,60,93,0.0,true
260,0.0012,true,60,94,0.0,true
58,0.001,true,60,95,0.0,true
25,0.0011,true,25,96,0.0,true
125,0.0011,true,25,97,0.0,true
225,0.001,true,25,98,0.0,true
77,0.0013,true,25,99,0.0,true
