vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
84,0.0159,true,84,0,0.0,true
184,0.0033,true,84,1,0.0,true
284,0.0028,true,84,2,0.0,true
69,0.0027,true,69,3,0.0,true
169,0.0012,true,69,4,0.0,true
269,0.0016,true,69,5,0.0,true
38,0.0022,true,38,6,0.0,true
138,0.0014,true,38,7,0.0,true
238,0.001,true,38,8,0.0,true
89,0.0013,true,89,9,0.0,true
189,0.0015,true,89,10,0.0,true
289,0.0011,true,89,11,0.0,true
88,0.0013,true,88,12,0.0,true
188,9.0E-4,true,88,13,0.0,true
288,0.001,true,88,14,0.0,true
24,0.0011,true,24,15,0.0,true
124,9.0E-4,true,24,16,0.0,true
224,0.0011,true,24,17,0.0,true
5,0.0011,true,5,18,0.0,true
105,0.001,true,5,19,0.0,true
205,0.0011,true,5,20,0.0,true
269,0.0012,true,5,21,0.0,true
86,0.0012,true,86,22,0.0,true
186,9.0E-4,true,86,23,0.0,true
286,9.0E-4,true,86,24,0.0,true
14,0.0021,true,14,25,0.0,true
114,0.001,true,14,26,0.0,true
214,0.001,true,14,27,0.0,true
288,0.001,true,14,28,0.0,true
31,0.0012,true,31,29,0.0,true
131,0.0011,true,31,30,0.0,true
231,0.0017,true,31,31,0.0,true
49,0.003,true,49,32,0.0,true
149,0.0013,true,49,33,0.0,true
249,0.0011,true,49,34,0.0,true
50,0.0025,true,50,35,0.0,true
150,0.002,true,50,36,0.0,true
250,0.0011,true,50,37,0.0,true
37,0.0042,true,37,38,0.0,true
137,0.001,true,37,39,0.0,true
237,0.001,true,37,40,0.0,true
18,0.0011,true,18,41,0.0,true
118,0.0011,true,18,42,0.0,true
218,0.0012,true,18,43,0.0,true
5,0.001,true,18,44,0.0,true
1,0.0026,true,1,45,0.0,true
101,0.0013,true,1,46,0.0,true
201,0.0011,true,1,47,0.0,true
184,0.0014,true,1,48,0.0,true
73,0.0012,true,73,49,0.0,true
173,9.0E-4,true,73,50,0.0,true
273,0.0011,true,73,51,0.0,true
96,0.0012,true,96,52,0.0,true
196,0.0011,true,96,53,0.0,true
296,0.0012,true,96,54,0.0,true
7,0.0017,true,7,55,0.0,true
107,0.0012,true,7,56,0.0,true
207,0.0011,true,7,57,0.0,true
138,0.0011,true,7,58,0.0,true
33,0.0014,true,33,59,0.0,true
133,0.0011,true,33,60,0.0,true
233,0.0012,true,33,61,0.0,true
149,0.002,true,33,62,0.0,true
63,0.0014,true,63,63,0.0,true
163,0.0013,true,63,64,0.0,true
263,0.0013,true,63,65,0.0,true
73,0.0012,true,49,66,0.0,true
72,0.0014,true,72,67,0.0,true
172,0.0021,true,72,68,0.0,true
272,0.0013,true,72,69,0.0,true
231,0.0017,true,31,70,0.0,true
34,0.0016,true,34,71,0.0,true
134,0.0012,true,34,72,0.0,true
234,0.0012,true,34,73,0.0,true
249,0.0011,true,34,74,0.0,true
272,0.0013,true,69,75,0.0,true
54,0.0103,true,54,76,0.0,true
154,0.0012,true,54,77,0.0,true
254,0.0012,true,54,78,0.0,true
296,0.0011,true,54,79,0.0,true
21,0.0013,true,21,80,0.0,true
121,0.0013,true,21,81,0.0,true
221,0.0014,true,21,82,0.0,true
269,0.0011,true,21,83,0.0,true
65,0.0021,true,65,84,0.0,true
165,0.0013,true,65,85,0.0,true
265,0.0014,true,65,86,0.0,true
263,0.0012,true,65,87,0.0,true
99,0.0013,true,99,88,0.0,true
199,0.0014,true,99,89,0.0,true
299,0.0012,true,99,90,0.0,true
29,0.0018,true,29,91,0.0,true
129,0.0011,true,29,92,0.0,true
229,0.0022,true,29,93,0.0,true
31,0.0042,true,29,94,0.0,true
10,0.0019,true,10,95,0.0,true
110,0.0015,true,10,96,0.0,true
210,0.0011,true,10,97,0.0,true
189,0.0011,true,10,98,0.0,true
8,0.0013,true,8,99,0.0,true
108,0.0018,true,8,0,0.0,true
208,0.0016,true,8,1,0.0,true
238,0.0016,true,8,2,0.0,true
