vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
5,0.1539,true,5,8,0.0,true
59,0.0998,true,5,12,0.0,true
102,0.1392,true,5,14,0.0,true
108,0.0865,true,5,17,0.0,true
13,0.1297,true,13,5,0.0,true
86,0.0879,true,13,21,0.0,true
17,0.0822,true,17,8,0.0,true
46,0.0813,true,17,29,0.0,true
101,0.0714,true,17,37,0.0,true
108,0.0708,true,17,11,0.0,true
32,0.0763,true,32,13,0.0,true
95,0.0776,true,32,5,0.0,true
15,0.0764,true,15,17,0.0,true
83,0.0786,true,15,15,0.0,true
36,0.079,true,36,17,0.0,true
61,0.0677,true,36,32,0.0,true
113,0.0777,true,36,16,0.0,true
116,0.0769,true,36,18,0.0,true
35,0.0718,true,35,15,0.0,true
49,0.0653,true,35,15,0.0,true
58,0.0748,true,35,13,0.0,true
4,0.0762,true,4,35,0.0,true
90,0.0811,true,4,36,0.0,true
119,0.0752,true,4,15,0.0,true
20,0.0845,true,20,32,0.0,true
63,0.0686,true,20,36,0.0,true
74,0.0666,true,20,35,0.0,true
96,0.088,true,20,4,0.0,true
105,0.0736,true,20,17,0.0,true
9,0.0803,true,9,20,0.0,true
82,0.0823,true,9,36,0.0,true
15,0.1178,true,17,4,0.0,true
36,0.0721,true,17,32,0.0,true
105,0.0729,true,17,35,0.0,true
22,0.0996,true,22,17,0.0,true
42,0.0853,true,22,17,0.0,true
106,0.0691,true,22,4,0.0,true
110,0.0815,true,22,4,0.0,true
16,0.0869,true,16,22,0.0,true
73,0.0774,true,16,9,0.0,true
113,0.0767,true,16,20,0.0,true
31,0.0706,true,31,20,0.0,true
94,0.0656,true,31,36,0.0,true
6,0.0718,true,6,16,0.0,true
84,0.0668,true,6,9,0.0,true
8,0.0744,true,8,31,0.0,true
45,0.0733,true,8,31,0.0,true
53,0.0715,true,8,31,0.0,true
77,0.0701,true,8,22,0.0,true
103,0.0736,true,8,17,0.0,true
109,0.0552,true,8,17,0.0,true
17,0.0403,true,8,3,0.0,true
83,0.09,true,15,8,0.0,true
49,0.0849,true,15,6,0.0,true
119,0.0743,true,15,16,0.0,true
37,0.0768,true,37,15,0.0,true
70,0.0757,true,37,8,0.0,true
117,0.0755,true,37,31,0.0,true
101,0.0756,true,37,6,0.0,true
14,0.0781,true,14,37,0.0,true
79,0.0775,true,14,6,0.0,true
102,0.0821,true,14,22,0.0,true
24,0.0787,true,24,14,0.0,true
92,0.0791,true,24,8,0.0,true
21,0.0799,true,21,24,0.0,true
41,0.0763,true,21,24,0.0,true
64,0.0797,true,21,37,0.0,true
67,0.0785,true,21,37,0.0,true
86,0.0765,true,21,15,0.0,true
6,0.1082,true,16,21,0.0,true
119,0.0978,true,16,14,0.0,true
30,0.0916,true,30,16,0.0,true
69,0.0799,true,30,22,0.0,true
97,0.0838,true,30,31,0.0,true
25,0.0791,true,25,30,0.0,true
43,0.0731,true,25,30,0.0,true
65,0.0918,true,25,16,0.0,true
107,0.0693,true,25,6,0.0,true
39,0.076,true,39,24,0.0,true
50,0.0863,true,39,30,0.0,true
118,0.0793,true,39,21,0.0,true
24,0.0734,true,14,25,0.0,true
119,0.0693,true,14,24,0.0,true
13,0.073,true,5,14,0.0,true
95,0.0738,true,5,25,0.0,true
33,0.082,true,33,5,0.0,true
48,0.0934,true,33,5,0.0,true
66,0.0954,true,33,5,0.0,true
75,0.0955,true,33,5,0.0,true
30,0.0777,true,16,39,0.0,true
65,0.0906,true,16,14,0.0,true
26,0.0675,true,26,16,0.0,true
44,0.0664,true,26,16,0.0,true
80,0.065,true,26,39,0.0,true
112,0.0657,true,26,33,0.0,true
3,0.0775,true,3,26,0.0,true
72,0.0519,true,3,39,0.0,true
17,0.085,true,3,5,0.0,true
27,0.0791,true,27,33,0.0,true
93,0.092,true,27,3,0.0,true
