vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
21,0.34,true,21,118,0.0,true
269,0.29,true,21,121,0.0,true
305,0.2329,true,21,129,0.0,true
463,0.2365,true,21,138,0.0,true
159,0.1993,true,159,21,0.0,true
232,0.2979,true,159,21,0.0,true
361,0.1775,true,159,151,0.0,true
526,0.1748,true,159,154,0.0,true
53,0.2522,true,53,21,0.0,true
253,0.1721,true,53,159,0.0,true
563,0.1856,true,53,155,0.0,true
139,0.2004,true,139,53,0.0,true
382,0.191,true,139,159,0.0,true
56,0.1709,true,56,139,0.0,true
201,0.1711,true,56,139,0.0,true
370,0.171,true,56,53,0.0,true
76,0.1709,true,76,56,0.0,true
243,0.1711,true,76,56,0.0,true
541,0.1706,true,76,21,0.0,true
34,0.1735,true,34,139,0.0,true
223,0.192,true,34,139,0.0,true
559,0.1687,true,34,76,0.0,true
60,0.2205,true,60,34,0.0,true
397,0.1784,true,60,156,0.0,true
519,0.1675,true,60,167,0.0,true
144,0.1699,true,144,76,0.0,true
301,0.1745,true,144,56,0.0,true
74,0.1702,true,74,144,0.0,true
291,0.1931,true,74,60,0.0,true
539,0.1795,true,74,177,0.0,true
31,0.175,true,31,60,0.0,true
346,0.1714,true,31,34,0.0,true
419,0.1727,true,31,144,0.0,true
532,0.1833,true,31,34,0.0,true
587,0.1803,true,31,74,0.0,true
182,0.1711,true,182,144,0.0,true
264,0.1717,true,182,74,0.0,true
528,0.1803,true,182,76,0.0,true
37,0.1774,true,37,182,0.0,true
238,0.1691,true,37,31,0.0,true
327,0.1724,true,37,182,0.0,true
173,0.1764,true,173,31,0.0,true
411,0.1763,true,173,37,0.0,true
35,0.1713,true,35,173,0.0,true
433,0.1813,true,35,144,0.0,true
71,0.1887,true,71,35,0.0,true
254,0.2549,true,71,76,0.0,true
399,0.3104,true,71,74,0.0,true
66,0.3152,true,66,71,0.0,true
371,0.2624,true,66,37,0.0,true
398,0.178,true,66,37,0.0,true
472,0.1724,true,66,37,0.0,true
565,0.1723,true,66,35,0.0,true
593,0.1719,true,66,35,0.0,true
114,0.1696,true,114,71,0.0,true
315,0.1687,true,114,173,0.0,true
169,0.1784,true,169,66,0.0,true
384,0.2263,true,169,1,0.0,true
48,0.1732,true,48,66,0.0,true
309,0.1731,true,48,114,0.0,true
518,0.1835,true,48,169,0.0,true
591,0.177,true,48,71,0.0,true
156,0.1925,true,156,169,0.0,true
407,0.2025,true,156,114,0.0,true
578,0.1969,true,156,48,0.0,true
397,0.2047,true,156,48,0.0,true
153,0.2031,true,153,48,0.0,true
406,0.175,true,153,66,0.0,true
149,0.1796,true,149,156,0.0,true
248,0.2503,true,149,156,0.0,true
405,0.2163,true,149,153,0.0,true
0,0.1766,true,0,156,0.0,true
388,0.1753,true,0,114,0.0,true
582,0.1734,true,0,169,0.0,true
175,0.2393,true,175,149,0.0,true
456,0.1909,true,175,153,0.0,true
551,0.2065,true,175,48,0.0,true
551,0.1723,true,175,175,0.0,true
291,0.1823,true,60,175,0.0,true
31,0.168,true,60,0,0.0,true
145,0.21,true,145,60,0.0,true
359,0.1893,true,145,149,0.0,true
484,0.1732,true,145,175,0.0,true
123,0.2051,true,123,0,0.0,true
380,0.1804,true,123,60,0.0,true
66,0.1835,true,71,123,0.0,true
114,0.1691,true,71,145,0.0,true
591,0.1962,true,71,0,0.0,true
188,0.2945,true,188,71,0.0,true
510,0.2848,true,188,123,0.0,true
201,0.2092,true,139,145,0.0,true
56,0.1957,true,139,175,0.0,true
223,0.1904,true,139,149,0.0,true
34,0.2212,true,139,175,0.0,true
291,0.1685,true,175,139,0.0,true
484,0.1723,true,175,145,0.0,true
56,0.1667,true,175,9,0.0,true
34,0.1685,true,175,13,0.0,true
110,0.1707,true,110,175,0.0,true
377,0.1782,true,110,139,0.0,true
545,0.1726,true,110,17,0.0,true
599,0.1689,true,110,23,0.0,true
