vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
54,0.1447,true,54,88,0.0,true
112,0.0909,true,54,16,0.0,true
212,0.0852,true,54,27,0.0,true
267,0.0855,true,54,28,0.0,true
63,0.0855,true,63,54,0.0,true
164,0.0857,true,63,30,0.0,true
296,0.0889,true,63,31,0.0,true
57,0.0852,true,57,63,0.0,true
234,0.084,true,57,36,0.0,true
33,0.0852,true,33,57,0.0,true
136,0.0835,true,33,57,0.0,true
207,0.0817,true,33,45,0.0,true
271,0.0822,true,33,51,0.0,true
36,0.0966,true,36,54,0.0,true
137,0.0904,true,36,33,0.0,true
234,0.0825,true,36,54,0.0,true
83,0.0842,true,83,63,0.0,true
108,0.0821,true,83,36,0.0,true
201,0.092,true,83,63,0.0,true
286,0.0829,true,83,69,0.0,true
21,0.0831,true,21,36,0.0,true
146,0.0845,true,21,57,0.0,true
264,0.0826,true,21,33,0.0,true
136,0.0834,true,57,83,0.0,true
146,0.1152,true,57,21,0.0,true
1,0.0834,true,1,57,0.0,true
100,0.0839,true,1,57,0.0,true
116,0.0875,true,1,57,0.0,true
141,0.0827,true,1,57,0.0,true
240,0.0826,true,1,83,0.0,true
31,0.0887,true,31,21,0.0,true
104,0.083,true,31,21,0.0,true
160,0.0822,true,31,1,0.0,true
296,0.084,true,31,36,0.0,true
25,0.0847,true,25,31,0.0,true
247,0.0827,true,25,21,0.0,true
32,0.0835,true,32,25,0.0,true
161,0.0881,true,32,71,0.0,true
249,0.0826,true,32,86,0.0,true
19,0.0854,true,19,25,0.0,true
220,0.0845,true,19,1,0.0,true
52,0.0879,true,52,32,0.0,true
210,0.0803,true,52,19,0.0,true
220,0.0839,true,19,52,0.0,true
49,0.13,true,49,32,0.0,true
182,0.0843,true,49,31,0.0,true
209,0.0837,true,49,31,0.0,true
37,0.0977,true,37,49,0.0,true
230,0.0854,true,37,52,0.0,true
2,0.0921,true,2,52,0.0,true
205,0.088,true,2,19,0.0,true
90,0.0838,true,90,37,0.0,true
202,0.0833,true,90,49,0.0,true
259,0.0825,true,90,49,0.0,true
27,0.0817,true,27,2,0.0,true
153,0.0814,true,27,90,0.0,true
212,0.0852,true,27,37,0.0,true
45,0.0831,true,45,27,0.0,true
232,0.0811,true,45,90,0.0,true
207,0.0806,true,45,37,0.0,true
11,0.0814,true,11,45,0.0,true
179,0.0805,true,11,52,0.0,true
22,0.0817,true,22,2,0.0,true
133,0.0831,true,22,11,0.0,true
147,0.0821,true,22,11,0.0,true
291,0.0808,true,22,2,0.0,true
26,0.082,true,26,22,0.0,true
195,0.0808,true,26,27,0.0,true
265,0.081,true,26,90,0.0,true
28,0.0805,true,28,45,0.0,true
221,0.085,true,28,11,0.0,true
292,0.0811,true,28,27,0.0,true
267,0.114,true,28,27,0.0,true
74,0.0952,true,74,22,0.0,true
257,0.0821,true,74,26,0.0,true
61,0.0909,true,61,28,0.0,true
188,0.0816,true,61,11,0.0,true
97,0.0851,true,97,26,0.0,true
115,0.0824,true,97,26,0.0,true
186,0.081,true,97,61,0.0,true
288,0.0808,true,97,74,0.0,true
53,0.0821,true,53,74,0.0,true
129,0.08,true,53,61,0.0,true
211,0.0785,true,53,74,0.0,true
295,0.0891,true,53,97,0.0,true
37,0.083,true,49,28,0.0,true
259,0.0819,true,49,53,0.0,true
94,0.0837,true,94,49,0.0,true
140,0.0832,true,94,49,0.0,true
260,0.0808,true,94,97,0.0,true
287,0.0818,true,94,74,0.0,true
93,0.0831,true,93,53,0.0,true
109,0.0819,true,93,53,0.0,true
158,0.0811,true,93,94,0.0,true
191,0.0814,true,93,94,0.0,true
218,0.0889,true,93,61,0.0,true
81,0.0833,true,81,93,0.0,true
226,0.0881,true,81,94,0.0,true
34,0.0995,true,34,81,0.0,true
128,0.0875,true,34,81,0.0,true
180,0.0822,true,34,53,0.0,true
