vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
247,0.9628,true,247,368,0.0,true
572,0.8524,true,247,381,0.0,true
617,0.5636,true,247,386,0.0,true
1276,0.5565,true,247,387,0.0,true
67,0.6147,true,67,247,0.0,true
1168,0.5399,true,67,389,0.0,true
353,0.4523,true,353,404,0.0,true
518,0.4454,true,353,412,0.0,true
625,0.4358,true,353,420,0.0,true
910,0.4388,true,353,421,0.0,true
1399,0.4384,true,353,426,0.0,true
248,0.4503,true,248,67,0.0,true
801,0.4683,true,248,247,0.0,true
1391,0.4389,true,248,353,0.0,true
1431,0.4308,true,248,353,0.0,true
179,0.4685,true,179,67,0.0,true
890,0.4676,true,179,434,0.0,true
1485,0.4526,true,179,446,0.0,true
360,0.4335,true,360,248,0.0,true
583,0.431,true,360,248,0.0,true
852,0.4367,true,360,353,0.0,true
1349,0.5705,true,360,179,0.0,true
287,0.5317,true,287,248,0.0,true
803,0.5273,true,287,360,0.0,true
1438,0.4462,true,287,67,0.0,true
291,0.484,true,291,179,0.0,true
953,0.4524,true,291,287,0.0,true
146,0.4411,true,146,291,0.0,true
1117,0.448,true,146,360,0.0,true
92,0.5677,true,92,146,0.0,true
607,0.6384,true,92,248,0.0,true
1323,0.4968,true,92,146,0.0,true
249,0.6443,true,249,92,0.0,true
1014,0.8734,true,249,287,0.0,true
1335,0.6762,true,249,287,0.0,true
1392,0.5841,true,249,360,0.0,true
1432,0.5816,true,249,360,0.0,true
484,0.5687,true,484,249,0.0,true
773,0.5377,true,484,92,0.0,true
1092,0.4561,true,484,291,0.0,true
367,0.4417,true,367,484,0.0,true
520,0.5,true,367,484,0.0,true
551,0.6677,true,367,146,0.0,true
809,1.057,true,367,484,0.0,true
1447,0.9247,true,367,287,0.0,true
80,0.566,true,80,249,0.0,true
565,0.5137,true,80,249,0.0,true
604,0.5046,true,80,249,0.0,true
692,0.5942,true,80,249,0.0,true
1474,0.4436,true,80,367,0.0,true
217,0.4619,true,217,80,0.0,true
1193,0.453,true,217,484,0.0,true
373,0.4468,true,373,217,0.0,true
913,0.4539,true,373,92,0.0,true
1026,0.465,true,373,484,0.0,true
1217,0.4481,true,373,92,0.0,true
1401,0.438,true,373,448,0.0,true
410,0.5187,true,410,367,0.0,true
524,0.5016,true,410,367,0.0,true
1032,0.4479,true,410,373,0.0,true
245,0.4555,true,245,410,0.0,true
1274,0.4506,true,245,80,0.0,true
475,0.4638,true,475,373,0.0,true
817,0.4505,true,475,217,0.0,true
1362,0.4353,true,475,367,0.0,true
4,0.5813,true,4,475,0.0,true
821,0.4996,true,4,245,0.0,true
1095,0.4657,true,4,217,0.0,true
1367,0.5,true,4,456,0.0,true
417,0.6117,true,417,245,0.0,true
669,0.7053,true,417,475,0.0,true
1304,0.476,true,417,4,0.0,true
258,0.4884,true,258,410,0.0,true
1199,0.4628,true,258,245,0.0,true
473,0.4504,true,473,417,0.0,true
640,0.4454,true,473,417,0.0,true
978,0.4316,true,473,4,0.0,true
260,0.4442,true,260,258,0.0,true
512,0.4611,true,260,258,0.0,true
1200,0.4417,true,260,417,0.0,true
403,0.4528,true,403,473,0.0,true
1031,0.4772,true,403,260,0.0,true
234,0.4591,true,234,403,0.0,true
1195,0.4848,true,234,245,0.0,true
466,0.4446,true,466,234,0.0,true
770,0.4325,true,466,473,0.0,true
919,0.442,true,466,260,0.0,true
52,0.4385,true,52,403,0.0,true
1104,0.4494,true,52,258,0.0,true
1372,0.4452,true,52,373,0.0,true
146,0.6127,true,291,52,0.0,true
1092,0.5751,true,291,234,0.0,true
337,0.4529,true,337,291,0.0,true
908,0.4599,true,337,466,0.0,true
1020,0.6253,true,337,466,0.0,true
68,0.4687,true,68,337,0.0,true
830,0.4688,true,68,52,0.0,true
366,0.4485,true,366,68,0.0,true
1141,0.4359,true,366,466,0.0,true
1297,0.4335,true,366,473,0.0,true
