vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
1,0.0304,true,1,1,0.0,true
24,0.0187,true,1,4,0.0,true
8,0.0178,true,8,6,0.0,true
14,0.0179,true,8,8,0.0,true
25,0.0178,true,8,5,0.0,true
8,0.018,true,8,1,0.0,true
25,0.018,true,8,8,0.0,true
14,0.0178,true,8,3,0.0,true
0,0.0178,true,0,8,0.0,true
19,0.0178,true,0,1,0.0,true
27,0.0181,true,0,2,0.0,true
9,0.0158,true,9,0,0.0,true
23,0.0138,true,9,8,0.0,true
29,0.0147,true,9,8,0.0,true
0,0.019,true,8,9,0.0,true
29,0.0151,true,8,1,0.0,true
6,0.0194,true,6,8,0.0,true
26,0.0161,true,6,7,0.0,true
28,0.0147,true,6,4,0.0,true
8,0.0173,true,6,6,0.0,true
1,0.0177,true,1,0,0.0,true
19,0.0176,true,1,9,0.0,true
29,0.0171,true,1,9,0.0,true
4,0.018,true,4,1,0.0,true
17,0.0142,true,4,6,0.0,true
22,0.0102,true,4,6,0.0,true
24,0.0095,true,4,5,0.0,true
28,0.0095,true,4,3,0.0,true
7,0.0162,true,7,4,0.0,true
20,0.0172,true,7,1,0.0,true
26,0.0178,true,7,7,0.0,true
5,0.0184,true,5,6,0.0,true
10,0.0179,true,5,7,0.0,true
12,0.0178,true,5,4,0.0,true
13,0.0178,true,5,6,0.0,true
18,0.0182,true,5,8,0.0,true
25,0.017,true,5,4,0.0,true
24,0.0182,true,5,6,0.0,true
3,0.0214,true,3,7,0.0,true
11,0.0199,true,3,7,0.0,true
15,0.021,true,3,5,0.0,true
14,0.0201,true,3,1,0.0,true
28,0.0202,true,3,0,0.0,true
0,0.0212,true,9,3,0.0,true
29,0.0193,true,9,4,0.0,true
8,0.0195,true,6,9,0.0,true
22,0.0195,true,6,1,0.0,true
24,0.0196,true,6,0,0.0,true
13,0.0196,true,6,7,0.0,true
5,0.0243,true,6,8,0.0,true
11,0.0198,true,3,6,0.0,true
15,0.0186,true,3,9,0.0,true
0,0.0272,true,3,1,0.0,true
7,0.0194,true,4,3,0.0,true
25,0.019,true,4,6,0.0,true
12,0.0185,true,4,9,0.0,true
29,0.0183,true,4,9,0.0,true
8,0.0196,true,9,4,0.0,true
15,0.0179,true,9,3,0.0,true
29,0.018,true,9,6,0.0,true
8,0.0193,true,4,9,0.0,true
7,0.0188,true,3,4,0.0,true
15,0.0185,true,3,9,0.0,true
6,0.019,true,8,3,0.0,true
18,0.0183,true,8,4,0.0,true
5,0.0183,true,8,9,0.0,true
4,0.0193,true,1,8,0.0,true
20,0.0186,true,1,3,0.0,true
14,0.0182,true,1,4,0.0,true
22,0.0183,true,1,9,0.0,true
0,0.0182,true,1,2,0.0,true
11,0.0188,true,6,1,0.0,true
25,0.0182,true,6,8,0.0,true
29,0.0184,true,6,3,0.0,true
6,0.0188,true,3,1,0.0,true
20,0.0186,true,3,6,0.0,true
29,0.0186,true,3,8,0.0,true
9,0.0203,true,0,3,0.0,true
1,0.0189,true,0,1,0.0,true
28,0.0186,true,0,6,0.0,true
24,0.0189,true,0,6,0.0,true
2,0.0205,true,2,0,0.0,true
16,0.019,true,2,3,0.0,true
21,0.0187,true,2,3,0.0,true
27,0.019,true,2,1,0.0,true
0,0.0189,true,2,6,0.0,true
20,0.0211,true,6,2,0.0,true
28,0.019,true,6,7,0.0,true
24,0.0187,true,6,7,0.0,true
0,0.0184,true,6,7,0.0,true
6,0.0227,true,1,6,0.0,true
1,0.018,true,1,2,0.0,true
27,0.018,true,1,3,0.0,true
6,0.0245,true,6,1,0.0,true
9,0.0182,true,3,1,0.0,true
21,0.0181,true,3,6,0.0,true
27,0.0181,true,3,2,0.0,true
8,0.0184,true,9,3,0.0,true
15,0.0177,true,9,1,0.0,true
5,0.0178,true,9,6,0.0,true
22,0.0181,true,9,6,0.0,true
