vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
236,1.8689,true,236,739,0.0,true
2081,1.5363,true,236,741,0.0,true
212,1.2379,true,212,236,0.0,true
1453,1.3387,true,212,743,0.0,true
2724,1.0842,true,212,764,0.0,true
558,1.0614,true,558,769,0.0,true
2255,0.989,true,558,779,0.0,true
128,1.0486,true,128,558,0.0,true
2468,1.0905,true,128,794,0.0,true
382,1.1321,true,382,236,0.0,true
1635,1.159,true,382,212,0.0,true
354,1.2751,true,354,128,0.0,true
2500,1.2828,true,354,558,0.0,true
377,1.1085,true,377,354,0.0,true
2102,1.0703,true,377,382,0.0,true
439,1.0309,true,439,377,0.0,true
2512,1.0134,true,439,382,0.0,true
349,0.9917,true,349,439,0.0,true
1084,1.0578,true,349,439,0.0,true
2639,1.0761,true,349,212,0.0,true
827,1.0754,true,827,354,0.0,true
1918,1.1029,true,827,128,0.0,true
46,1.2074,true,46,827,0.0,true
1348,1.4305,true,46,349,0.0,true
2712,1.2815,true,46,236,0.0,true
837,1.4337,true,837,377,0.0,true
1920,1.2955,true,837,439,0.0,true
2572,1.0558,true,837,827,0.0,true
2897,0.9945,true,837,46,0.0,true
22,1.0619,true,22,827,0.0,true
1060,1.0461,true,22,827,0.0,true
1345,1.0042,true,22,349,0.0,true
1433,1.1148,true,22,349,0.0,true
2811,1.2845,true,22,837,0.0,true
950,1.2355,true,950,22,0.0,true
1515,1.181,true,950,837,0.0,true
2593,1.0123,true,950,46,0.0,true
2916,1.0539,true,950,46,0.0,true
741,1.1749,true,741,950,0.0,true
1912,1.0793,true,741,837,0.0,true
2023,0.971,true,741,827,0.0,true
2081,0.985,true,741,837,0.0,true
336,1.1652,true,336,741,0.0,true
2095,1.6076,true,336,804,0.0,true
502,1.4114,true,502,22,0.0,true
2522,1.2087,true,502,950,0.0,true
778,1.1168,true,778,502,0.0,true
2026,1.0936,true,778,950,0.0,true
275,1.0764,true,275,502,0.0,true
1147,1.0725,true,275,336,0.0,true
1282,0.9931,true,275,778,0.0,true
2834,0.9706,true,275,336,0.0,true
501,1.1801,true,501,336,0.0,true
1881,1.4277,true,501,741,0.0,true
642,1.3353,true,642,275,0.0,true
1169,1.1586,true,642,275,0.0,true
2769,0.9738,true,642,778,0.0,true
394,1.1162,true,394,501,0.0,true
1473,1.0848,true,394,275,0.0,true
1554,0.9968,true,394,502,0.0,true
1637,0.9683,true,394,275,0.0,true
1748,1.0055,true,394,336,0.0,true
2642,1.0025,true,394,502,0.0,true
2968,1.0008,true,394,642,0.0,true
441,1.4554,true,441,394,0.0,true
2362,1.2214,true,441,642,0.0,true
730,1.1566,true,730,501,0.0,true
2556,1.0934,true,730,809,0.0,true
2779,0.9775,true,730,820,0.0,true
448,1.0724,true,448,441,0.0,true
2108,1.0661,true,448,394,0.0,true
197,1.0695,true,197,441,0.0,true
1729,1.0823,true,197,448,0.0,true
585,1.2447,true,585,730,0.0,true
2539,1.1767,true,585,824,0.0,true
650,1.3638,true,650,197,0.0,true
1496,1.3,true,650,448,0.0,true
1663,0.9971,true,650,448,0.0,true
566,1.1259,true,566,585,0.0,true
1569,1.0881,true,566,730,0.0,true
1999,1.0929,true,566,730,0.0,true
2865,1.0529,true,566,830,0.0,true
618,1.1625,true,618,566,0.0,true
1492,1.1048,true,618,197,0.0,true
2263,1.1832,true,618,585,0.0,true
847,1.3148,true,847,650,0.0,true
1414,1.2254,true,847,566,0.0,true
2428,1.1841,true,847,618,0.0,true
928,1.1958,true,928,197,0.0,true
1929,1.313,true,928,650,0.0,true
2041,1.1971,true,928,566,0.0,true
2704,1.0207,true,928,585,0.0,true
662,1.3734,true,662,847,0.0,true
1902,1.3862,true,662,650,0.0,true
947,1.2977,true,947,928,0.0,true
1514,1.2421,true,947,618,0.0,true
884,1.5143,true,884,662,0.0,true
2288,1.3576,true,884,847,0.0,true
85,1.4185,true,85,947,0.0,true
1826,1.3186,true,85,884,0.0,true
