vmId,allocationTime,allocated,fromHost,toHost,migrationTime,migrationSuccess
94,0.1908,true,94,81,0.0,true
114,0.2106,true,94,85,0.0,true
287,0.1603,true,94,89,0.0,true
88,0.0924,true,88,94,0.0,true
129,0.0861,true,88,90,0.0,true
171,0.096,true,88,6,0.0,true
42,0.0872,true,42,94,0.0,true
125,0.0832,true,42,88,0.0,true
47,0.1138,true,47,94,0.0,true
136,0.0995,true,47,14,0.0,true
280,0.0966,true,47,22,0.0,true
60,0.0977,true,60,42,0.0,true
191,0.0887,true,60,88,0.0,true
257,0.0847,true,60,47,0.0,true
37,0.0942,true,37,94,0.0,true
225,0.1024,true,37,47,0.0,true
70,0.0944,true,70,37,0.0,true
154,0.083,true,70,60,0.0,true
215,0.0826,true,70,29,0.0,true
0,0.2024,true,0,37,0.0,true
196,0.1632,true,0,42,0.0,true
271,0.15,true,0,70,0.0,true
12,0.1092,true,12,60,0.0,true
131,0.0843,true,12,0,0.0,true
236,0.0874,true,12,42,0.0,true
249,0.0843,true,12,42,0.0,true
67,0.0993,true,67,12,0.0,true
112,0.0917,true,67,0,0.0,true
270,0.1027,true,67,12,0.0,true
28,0.1,true,28,60,0.0,true
157,0.0835,true,28,70,0.0,true
95,0.0893,true,95,67,0.0,true
247,0.0832,true,95,12,0.0,true
2,0.0812,true,2,95,0.0,true
232,0.0812,true,2,28,0.0,true
87,0.1436,true,87,67,0.0,true
261,0.1063,true,87,37,0.0,true
35,0.1094,true,35,2,0.0,true
134,0.0918,true,35,28,0.0,true
211,0.085,true,35,95,0.0,true
32,0.0847,true,32,35,0.0,true
146,0.0967,true,32,87,0.0,true
244,0.108,true,32,2,0.0,true
265,0.0901,true,32,32,0.0,true
92,0.0993,true,92,2,0.0,true
218,0.104,true,92,32,0.0,true
70,0.1266,true,37,35,0.0,true
0,0.1315,true,37,87,0.0,true
261,0.0858,true,37,60,0.0,true
85,0.0871,true,85,37,0.0,true
106,0.0838,true,85,37,0.0,true
285,0.0951,true,85,35,0.0,true
114,0.0857,true,85,35,0.0,true
57,0.1134,true,57,92,0.0,true
151,0.1008,true,57,32,0.0,true
190,0.1003,true,57,32,0.0,true
58,0.0901,true,58,85,0.0,true
256,0.1026,true,58,37,0.0,true
296,0.0822,true,58,74,0.0,true
49,0.0872,true,49,57,0.0,true
126,0.0927,true,49,57,0.0,true
167,0.0947,true,49,57,0.0,true
202,0.1421,true,49,58,0.0,true
268,0.1171,true,49,57,0.0,true
22,0.1055,true,22,92,0.0,true
117,0.0981,true,22,49,0.0,true
187,0.101,true,22,92,0.0,true
199,0.0867,true,22,92,0.0,true
250,0.0886,true,22,92,0.0,true
280,0.0829,true,22,76,0.0,true
257,0.0848,true,47,58,0.0,true
225,0.0841,true,47,49,0.0,true
8,0.0849,true,8,47,0.0,true
174,0.0952,true,8,22,0.0,true
274,0.0971,true,8,49,0.0,true
38,0.1717,true,38,85,0.0,true
201,0.1081,true,38,8,0.0,true
290,0.1534,true,38,57,0.0,true
265,0.1927,true,32,38,0.0,true
218,0.2371,true,32,38,0.0,true
190,0.1444,true,32,47,0.0,true
64,0.1097,true,64,32,0.0,true
212,0.1096,true,64,38,0.0,true
282,0.0971,true,64,58,0.0,true
34,0.0995,true,34,22,0.0,true
224,0.101,true,34,64,0.0,true
82,0.1176,true,82,64,0.0,true
183,0.0981,true,82,34,0.0,true
79,0.1167,true,79,8,0.0,true
128,0.101,true,79,8,0.0,true
259,0.089,true,79,82,0.0,true
1,0.1365,true,1,82,0.0,true
100,0.144,true,1,82,0.0,true
116,0.0991,true,1,82,0.0,true
164,0.0981,true,1,34,0.0,true
9,0.0962,true,9,79,0.0,true
175,0.091,true,9,1,0.0,true
263,0.0847,true,9,32,0.0,true
52,0.1306,true,52,9,0.0,true
160,0.0932,true,52,79,0.0,true
